{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_outputsize_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_outputsize_2': 64, 'dropout_p': 0.2, 'seed': 2, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'BCE', 'cuda': 0, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23135,  6106,  3418,  2411,  1960,  1667,  1342,  1033,   849,
         643,   486,   360,   292,   201,   139,    97,    77,    64,
          32,    25,    23,     8,    10,    18])}
     train: epoch 36 loss 23.721768  auc  0.7876  rmse  0.4476  df(ActivateDay.Avg) 4.6185
               valid loss 7.855164  auc  0.7946  rmse  0.4098  df(ActivateDay.Avg) 4.3154
     train: epoch 37 loss 23.721579  auc  0.7876  rmse  0.4476  df(ActivateDay.Avg) 4.6193
               valid loss 7.784276  auc  0.7952  rmse  0.4445  df(ActivateDay.Avg) 4.7063
     train: epoch 38 loss 23.717190  auc  0.7875  rmse  0.4477  df(ActivateDay.Avg) 4.6164
               valid loss 7.790923  auc  0.7947  rmse  0.4349  df(ActivateDay.Avg) 4.5834
     train: epoch 39 loss 23.717077  auc  0.7873  rmse  0.4474  df(ActivateDay.Avg) 4.6133
               valid loss 7.799233  auc  0.7957  rmse  0.4305  df(ActivateDay.Avg) 4.5757
     train: epoch 40 loss 23.723407  auc  0.7875  rmse  0.4476  df(ActivateDay.Avg) 4.6210
               valid loss 7.811975  auc  0.7955  rmse  0.4198  df(ActivateDay.Avg) 4.2964
     train: epoch 41 loss 23.716242  auc  0.7876  rmse  0.4471  df(ActivateDay.Avg) 4.6069
               valid loss 7.862892  auc  0.7956  rmse  0.4813  df(ActivateDay.Avg) 5.2050
     train: epoch 42 loss 23.696365  auc  0.7883  rmse  0.4479  df(ActivateDay.Avg) 4.6223
               valid loss 7.796343  auc  0.7949  rmse  0.4508  df(ActivateDay.Avg) 4.6507
     train: epoch 43 loss 23.691549  auc  0.7885  rmse  0.4475  df(ActivateDay.Avg) 4.6158
               valid loss 7.863294  auc  0.7946  rmse  0.4809  df(ActivateDay.Avg) 5.0481
     train: epoch 44 loss 23.694790  auc  0.7880  rmse  0.4480  df(ActivateDay.Avg) 4.6194
               valid loss 7.793686  auc  0.7956  rmse  0.4251  df(ActivateDay.Avg) 4.3907
     train: epoch 45 loss 23.728532  auc  0.7869  rmse  0.4471  df(ActivateDay.Avg) 4.6101
               valid loss 7.795483  auc  0.7950  rmse  0.4577  df(ActivateDay.Avg) 4.8253
     train: epoch 46 loss 23.708319  auc  0.7877  rmse  0.4479  df(ActivateDay.Avg) 4.6194
               valid loss 7.810856  auc  0.7941  rmse  0.4589  df(ActivateDay.Avg) 4.9026
     train: epoch 47 loss 23.690529  auc  0.7883  rmse  0.4473  df(ActivateDay.Avg) 4.6129
               valid loss 7.787140  auc  0.7959  rmse  0.4245  df(ActivateDay.Avg) 4.4525
                test loss 21.099433  auc  0.7882  rmse  0.4242  df(ActivateDay.Avg) 4.3871
     train: epoch 48 loss 23.672562  auc  0.7889  rmse  0.4475  df(ActivateDay.Avg) 4.6102
               valid loss 7.898583  auc  0.7942  rmse  0.4836  df(ActivateDay.Avg) 5.2524
     train: epoch 49 loss 23.713154  auc  0.7876  rmse  0.4478  df(ActivateDay.Avg) 4.6241
               valid loss 7.794495  auc  0.7951  rmse  0.4488  df(ActivateDay.Avg) 4.6271
     train: epoch 50 loss 23.691451  auc  0.7883  rmse  0.4479  df(ActivateDay.Avg) 4.6192
               valid loss 7.798161  auc  0.7954  rmse  0.4612  df(ActivateDay.Avg) 4.8798
     train: epoch 51 loss 23.699425  auc  0.7881  rmse  0.4476  df(ActivateDay.Avg) 4.6168
               valid loss 7.798350  auc  0.7946  rmse  0.4573  df(ActivateDay.Avg) 4.8139
     train: epoch 52 loss 23.690632  auc  0.7881  rmse  0.4479  df(ActivateDay.Avg) 4.6197
               valid loss 7.845849  auc  0.7956  rmse  0.4711  df(ActivateDay.Avg) 5.1066
     train: epoch 53 loss 23.686645  auc  0.7885  rmse  0.4477  df(ActivateDay.Avg) 4.6161
               valid loss 7.792440  auc  0.7942  rmse  0.4372  df(ActivateDay.Avg) 4.5545
     train: epoch 54 loss 23.715471  auc  0.7880  rmse  0.4476  df(ActivateDay.Avg) 4.6148
               valid loss 7.810797  auc  0.7953  rmse  0.4604  df(ActivateDay.Avg) 4.9476
     train: epoch 55 loss 23.708057  auc  0.7881  rmse  0.4474  df(ActivateDay.Avg) 4.6167
               valid loss 7.790635  auc  0.7948  rmse  0.4329  df(ActivateDay.Avg) 4.5215
     train: epoch 56 loss 23.692169  auc  0.7883  rmse  0.4476  df(ActivateDay.Avg) 4.6126
               valid loss 7.789560  auc  0.7963  rmse  0.4418  df(ActivateDay.Avg) 4.7308
                test loss 21.070763  auc  0.7881  rmse  0.4419  df(ActivateDay.Avg) 4.6657
     train: epoch 57 loss 23.722810  auc  0.7873  rmse  0.4476  df(ActivateDay.Avg) 4.6188
               valid loss 7.801817  auc  0.7952  rmse  0.4270  df(ActivateDay.Avg) 4.4886
     train: epoch 58 loss 23.676199  auc  0.7883  rmse  0.4476  df(ActivateDay.Avg) 4.6151
               valid loss 7.777082  auc  0.7956  rmse  0.4307  df(ActivateDay.Avg) 4.5028
     train: epoch 59 loss 23.662894  auc  0.7888  rmse  0.4476  df(ActivateDay.Avg) 4.6150
               valid loss 7.792954  auc  0.7948  rmse  0.4583  df(ActivateDay.Avg) 4.8669
     train: epoch 60 loss 23.660893  auc  0.7890  rmse  0.4477  df(ActivateDay.Avg) 4.6164
               valid loss 7.784190  auc  0.7961  rmse  0.4245  df(ActivateDay.Avg) 4.3760
     train: epoch 61 loss 23.676093  auc  0.7887  rmse  0.4478  df(ActivateDay.Avg) 4.6172
               valid loss 7.808716  auc  0.7959  rmse  0.4234  df(ActivateDay.Avg) 4.2966
     train: epoch 62 loss 23.706382  auc  0.7877  rmse  0.4475  df(ActivateDay.Avg) 4.6119
               valid loss 7.764950  auc  0.7964  rmse  0.4519  df(ActivateDay.Avg) 4.7547
                test loss 21.036056  auc  0.7888  rmse  0.4513  df(ActivateDay.Avg) 4.6778
     train: epoch 63 loss 23.707843  auc  0.7878  rmse  0.4474  df(ActivateDay.Avg) 4.6137
               valid loss 7.764051  auc  0.7963  rmse  0.4437  df(ActivateDay.Avg) 4.6387
     train: epoch 64 loss 23.680858  auc  0.7885  rmse  0.4475  df(ActivateDay.Avg) 4.6126
               valid loss 7.797128  auc  0.7962  rmse  0.4700  df(ActivateDay.Avg) 4.9870
     train: epoch 65 loss 23.679828  auc  0.7886  rmse  0.4479  df(ActivateDay.Avg) 4.6206
               valid loss 7.780288  auc  0.7953  rmse  0.4325  df(ActivateDay.Avg) 4.5513
     train: epoch 66 loss 23.703169  auc  0.7881  rmse  0.4479  df(ActivateDay.Avg) 4.6166
               valid loss 7.793168  auc  0.7964  rmse  0.4177  df(ActivateDay.Avg) 4.3657
                test loss 21.134846  auc  0.7890  rmse  0.4170  df(ActivateDay.Avg) 4.2933
     train: epoch 67 loss 23.692085  auc  0.7881  rmse  0.4468  df(ActivateDay.Avg) 4.6072
               valid loss 7.786510  auc  0.7954  rmse  0.4346  df(ActivateDay.Avg) 4.5926
     train: epoch 68 loss 23.666176  auc  0.7888  rmse  0.4479  df(ActivateDay.Avg) 4.6164
               valid loss 7.764354  auc  0.7962  rmse  0.4503  df(ActivateDay.Avg) 4.7486
     train: epoch 69 loss 23.672451  auc  0.7885  rmse  0.4475  df(ActivateDay.Avg) 4.6164
               valid loss 7.788604  auc  0.7947  rmse  0.4457  df(ActivateDay.Avg) 4.6479
     train: epoch 70 loss 23.676630  auc  0.7883  rmse  0.4477  df(ActivateDay.Avg) 4.6158
               valid loss 7.774740  auc  0.7955  rmse  0.4480  df(ActivateDay.Avg) 4.7219
     train: epoch 71 loss 23.657776  auc  0.7895  rmse  0.4477  df(ActivateDay.Avg) 4.6166
               valid loss 7.763083  auc  0.7967  rmse  0.4572  df(ActivateDay.Avg) 4.7877
                test loss 21.041685  auc  0.7891  rmse  0.4573  df(ActivateDay.Avg) 4.7216
     train: epoch 72 loss 23.643558  auc  0.7896  rmse  0.4477  df(ActivateDay.Avg) 4.6124
               valid loss 7.792950  auc  0.7947  rmse  0.4482  df(ActivateDay.Avg) 4.7745
     train: epoch 73 loss 23.687294  auc  0.7884  rmse  0.4476  df(ActivateDay.Avg) 4.6104
               valid loss 7.827139  auc  0.7958  rmse  0.4736  df(ActivateDay.Avg) 5.1098
     train: epoch 74 loss 23.697266  auc  0.7881  rmse  0.4475  df(ActivateDay.Avg) 4.6160
               valid loss 7.807259  auc  0.7955  rmse  0.4181  df(ActivateDay.Avg) 4.3030
     train: epoch 75 loss 23.675933  auc  0.7890  rmse  0.4479  df(ActivateDay.Avg) 4.6171
               valid loss 7.800483  auc  0.7948  rmse  0.4304  df(ActivateDay.Avg) 4.5559
     train: epoch 76 loss 23.688625  auc  0.7883  rmse  0.4476  df(ActivateDay.Avg) 4.6148
               valid loss 7.781475  auc  0.7958  rmse  0.4421  df(ActivateDay.Avg) 4.6989
     train: epoch 77 loss 23.682767  auc  0.7885  rmse  0.4478  df(ActivateDay.Avg) 4.6189
               valid loss 7.777293  auc  0.7961  rmse  0.4249  df(ActivateDay.Avg) 4.4249
     train: epoch 78 loss 23.702820  auc  0.7880  rmse  0.4472  df(ActivateDay.Avg) 4.6092
               valid loss 7.787456  auc  0.7956  rmse  0.4342  df(ActivateDay.Avg) 4.6126
     train: epoch 79 loss 23.652799  auc  0.7893  rmse  0.4478  df(ActivateDay.Avg) 4.6169
               valid loss 7.771477  auc  0.7958  rmse  0.4483  df(ActivateDay.Avg) 4.7435
     train: epoch 80 loss 23.670715  auc  0.7886  rmse  0.4471  df(ActivateDay.Avg) 4.6076
               valid loss 7.761030  auc  0.7968  rmse  0.4538  df(ActivateDay.Avg) 4.8244
                test loss 21.007890  auc  0.7892  rmse  0.4535  df(ActivateDay.Avg) 4.7524
     train: epoch 81 loss 23.657715  auc  0.7889  rmse  0.4475  df(ActivateDay.Avg) 4.6104
               valid loss 7.763386  auc  0.7963  rmse  0.4446  df(ActivateDay.Avg) 4.7038
     train: epoch 82 loss 23.677844  auc  0.7887  rmse  0.4480  df(ActivateDay.Avg) 4.6171
               valid loss 7.808128  auc  0.7953  rmse  0.4287  df(ActivateDay.Avg) 4.5723
     train: epoch 83 loss 23.684291  auc  0.7884  rmse  0.4473  df(ActivateDay.Avg) 4.6113
               valid loss 7.770272  auc  0.7963  rmse  0.4509  df(ActivateDay.Avg) 4.7545
     train: epoch 84 loss 23.702551  auc  0.7884  rmse  0.4477  df(ActivateDay.Avg) 4.6143
               valid loss 7.772209  auc  0.7956  rmse  0.4450  df(ActivateDay.Avg) 4.6960
     train: epoch 85 loss 23.680911  auc  0.7885  rmse  0.4478  df(ActivateDay.Avg) 4.6161
               valid loss 7.791085  auc  0.7947  rmse  0.4532  df(ActivateDay.Avg) 4.7660
     train: epoch 86 loss 23.647207  auc  0.7892  rmse  0.4480  df(ActivateDay.Avg) 4.6162
               valid loss 7.834305  auc  0.7945  rmse  0.4178  df(ActivateDay.Avg) 4.4399
     train: epoch 87 loss 23.660432  auc  0.7889  rmse  0.4477  df(ActivateDay.Avg) 4.6162
               valid loss 7.791984  auc  0.7950  rmse  0.4365  df(ActivateDay.Avg) 4.6309
     train: epoch 88 loss 23.669812  auc  0.7884  rmse  0.4473  df(ActivateDay.Avg) 4.6152
               valid loss 7.823868  auc  0.7955  rmse  0.4766  df(ActivateDay.Avg) 5.0333
     train: epoch 89 loss 23.668211  auc  0.7887  rmse  0.4480  df(ActivateDay.Avg) 4.6157
               valid loss 7.774608  auc  0.7955  rmse  0.4457  df(ActivateDay.Avg) 4.7210
     train: epoch 90 loss 23.670875  auc  0.7888  rmse  0.4479  df(ActivateDay.Avg) 4.6161
               valid loss 7.782233  auc  0.7955  rmse  0.4370  df(ActivateDay.Avg) 4.5467
     train: epoch 91 loss 23.672152  auc  0.7886  rmse  0.4480  df(ActivateDay.Avg) 4.6153
               valid loss 7.770079  auc  0.7964  rmse  0.4470  df(ActivateDay.Avg) 4.7603
     train: epoch 92 loss 23.682094  auc  0.7882  rmse  0.4477  df(ActivateDay.Avg) 4.6154
               valid loss 7.804281  auc  0.7959  rmse  0.4189  df(ActivateDay.Avg) 4.3605
     train: epoch 93 loss 23.717234  auc  0.7878  rmse  0.4471  df(ActivateDay.Avg) 4.6129
               valid loss 7.794922  auc  0.7957  rmse  0.4664  df(ActivateDay.Avg) 4.9239
     train: epoch 94 loss 23.673258  auc  0.7888  rmse  0.4472  df(ActivateDay.Avg) 4.6115
               valid loss 7.811903  auc  0.7954  rmse  0.4571  df(ActivateDay.Avg) 4.6728
     train: epoch 95 loss 23.656970  auc  0.7890  rmse  0.4480  df(ActivateDay.Avg) 4.6135
               valid loss 7.770484  auc  0.7959  rmse  0.4439  df(ActivateDay.Avg) 4.7165
     train: epoch 96 loss 23.656410  auc  0.7890  rmse  0.4478  df(ActivateDay.Avg) 4.6157
               valid loss 7.800333  auc  0.7952  rmse  0.4581  df(ActivateDay.Avg) 4.9186
     train: epoch 97 loss 23.677974  auc  0.7888  rmse  0.4477  df(ActivateDay.Avg) 4.6161
               valid loss 7.789857  auc  0.7957  rmse  0.4254  df(ActivateDay.Avg) 4.4537
     train: epoch 98 loss 23.673374  auc  0.7884  rmse  0.4473  df(ActivateDay.Avg) 4.6095
               valid loss 7.787134  auc  0.7953  rmse  0.4350  df(ActivateDay.Avg) 4.6286
     train: epoch 99 loss 23.687286  auc  0.7883  rmse  0.4472  df(ActivateDay.Avg) 4.6139
               valid loss 7.851147  auc  0.7961  rmse  0.4827  df(ActivateDay.Avg) 5.1806
best_epoch:  80.0000
best_valid_auc 0.7968 best_valid_rmse 0.4538 best_valid_df 4.8244 
best_auc 0.7892 rmse 0.4535 df 4.7524
