{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_outputsize_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_outputsize_2': 64, 'dropout_p': 0.2, 'seed': 4, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'BCE', 'cuda': 0, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23219,  6088,  3385,  2428,  1947,  1622,  1333,  1032,   853,
         626,   502,   369,   296,   207,   138,    92,    74,    64,
          34,    26,    23,    14,     8,    16])}
               valid loss 7.906895  auc  0.7890  rmse  0.4301  df(ActivateDay.Avg) 4.4521
     train: epoch 13 loss 23.726596  auc  0.7874  rmse  0.4446  df(ActivateDay.Avg) 4.5931
               valid loss 7.892975  auc  0.7895  rmse  0.4458  df(ActivateDay.Avg) 4.6971
                test loss 21.098712  auc  0.7874  rmse  0.4474  df(ActivateDay.Avg) 4.6902
     train: epoch 14 loss 23.681767  auc  0.7881  rmse  0.4459  df(ActivateDay.Avg) 4.6014
               valid loss 7.914986  auc  0.7893  rmse  0.4357  df(ActivateDay.Avg) 4.5941
     train: epoch 15 loss 23.682872  auc  0.7881  rmse  0.4454  df(ActivateDay.Avg) 4.6004
               valid loss 7.927401  auc  0.7891  rmse  0.4231  df(ActivateDay.Avg) 4.4287
     train: epoch 16 loss 23.698820  auc  0.7878  rmse  0.4452  df(ActivateDay.Avg) 4.5958
               valid loss 7.933790  auc  0.7888  rmse  0.4422  df(ActivateDay.Avg) 4.7443
     train: epoch 17 loss 23.675700  auc  0.7885  rmse  0.4455  df(ActivateDay.Avg) 4.5996
               valid loss 7.930167  auc  0.7885  rmse  0.4252  df(ActivateDay.Avg) 4.4605
     train: epoch 18 loss 23.681512  auc  0.7880  rmse  0.4450  df(ActivateDay.Avg) 4.5970
               valid loss 7.895488  auc  0.7900  rmse  0.4407  df(ActivateDay.Avg) 4.6586
                test loss 21.111366  auc  0.7879  rmse  0.4426  df(ActivateDay.Avg) 4.6563
     train: epoch 19 loss 23.679322  auc  0.7881  rmse  0.4454  df(ActivateDay.Avg) 4.5962
               valid loss 7.918349  auc  0.7891  rmse  0.4630  df(ActivateDay.Avg) 4.9268
     train: epoch 20 loss 23.656655  auc  0.7889  rmse  0.4461  df(ActivateDay.Avg) 4.6063
               valid loss 7.910520  auc  0.7894  rmse  0.4282  df(ActivateDay.Avg) 4.4547
     train: epoch 21 loss 23.633985  auc  0.7889  rmse  0.4460  df(ActivateDay.Avg) 4.6025
               valid loss 7.906383  auc  0.7889  rmse  0.4467  df(ActivateDay.Avg) 4.6644
     train: epoch 22 loss 23.668848  auc  0.7890  rmse  0.4455  df(ActivateDay.Avg) 4.5954
               valid loss 7.891934  auc  0.7898  rmse  0.4402  df(ActivateDay.Avg) 4.6107
     train: epoch 23 loss 23.651281  auc  0.7889  rmse  0.4455  df(ActivateDay.Avg) 4.5984
               valid loss 7.934865  auc  0.7872  rmse  0.4357  df(ActivateDay.Avg) 4.5997
     train: epoch 24 loss 23.631799  auc  0.7893  rmse  0.4457  df(ActivateDay.Avg) 4.5981
               valid loss 7.958701  auc  0.7882  rmse  0.4798  df(ActivateDay.Avg) 5.0973
     train: epoch 25 loss 23.633560  auc  0.7892  rmse  0.4459  df(ActivateDay.Avg) 4.5976
               valid loss 7.943602  auc  0.7894  rmse  0.4728  df(ActivateDay.Avg) 5.0758
     train: epoch 26 loss 23.632824  auc  0.7895  rmse  0.4460  df(ActivateDay.Avg) 4.6003
               valid loss 7.959769  auc  0.7886  rmse  0.4104  df(ActivateDay.Avg) 4.2471
     train: epoch 27 loss 23.642047  auc  0.7894  rmse  0.4457  df(ActivateDay.Avg) 4.5985
               valid loss 7.938080  auc  0.7896  rmse  0.4767  df(ActivateDay.Avg) 5.0940
     train: epoch 28 loss 23.603784  auc  0.7902  rmse  0.4460  df(ActivateDay.Avg) 4.6011
               valid loss 7.906584  auc  0.7890  rmse  0.4592  df(ActivateDay.Avg) 4.7937
     train: epoch 29 loss 23.650691  auc  0.7889  rmse  0.4461  df(ActivateDay.Avg) 4.6036
               valid loss 7.940503  auc  0.7901  rmse  0.4107  df(ActivateDay.Avg) 4.2061
                test loss 21.230784  auc  0.7882  rmse  0.4117  df(ActivateDay.Avg) 4.1994
     train: epoch 30 loss 23.648308  auc  0.7885  rmse  0.4455  df(ActivateDay.Avg) 4.5972
               valid loss 7.911442  auc  0.7889  rmse  0.4642  df(ActivateDay.Avg) 4.9355
     train: epoch 31 loss 23.660081  auc  0.7890  rmse  0.4459  df(ActivateDay.Avg) 4.6012
               valid loss 7.923597  auc  0.7887  rmse  0.4659  df(ActivateDay.Avg) 4.8351
     train: epoch 32 loss 23.609931  auc  0.7895  rmse  0.4461  df(ActivateDay.Avg) 4.6009
               valid loss 7.888631  auc  0.7895  rmse  0.4422  df(ActivateDay.Avg) 4.6448
     train: epoch 33 loss 23.627395  auc  0.7889  rmse  0.4458  df(ActivateDay.Avg) 4.5980
               valid loss 7.921857  auc  0.7887  rmse  0.4572  df(ActivateDay.Avg) 4.7162
     train: epoch 34 loss 23.613435  auc  0.7895  rmse  0.4463  df(ActivateDay.Avg) 4.6027
               valid loss 7.920113  auc  0.7900  rmse  0.4328  df(ActivateDay.Avg) 4.6211
     train: epoch 35 loss 23.626633  auc  0.7898  rmse  0.4459  df(ActivateDay.Avg) 4.6015
               valid loss 7.889647  auc  0.7897  rmse  0.4399  df(ActivateDay.Avg) 4.5726
     train: epoch 36 loss 23.624334  auc  0.7893  rmse  0.4454  df(ActivateDay.Avg) 4.5927
               valid loss 7.925352  auc  0.7887  rmse  0.4685  df(ActivateDay.Avg) 4.9653
     train: epoch 37 loss 23.634781  auc  0.7891  rmse  0.4464  df(ActivateDay.Avg) 4.6060
               valid loss 7.918115  auc  0.7899  rmse  0.4189  df(ActivateDay.Avg) 4.3320
     train: epoch 38 loss 23.584754  auc  0.7902  rmse  0.4459  df(ActivateDay.Avg) 4.5957
               valid loss 7.890778  auc  0.7895  rmse  0.4532  df(ActivateDay.Avg) 4.8069
     train: epoch 39 loss 23.622926  auc  0.7894  rmse  0.4456  df(ActivateDay.Avg) 4.5948
               valid loss 7.956223  auc  0.7874  rmse  0.4715  df(ActivateDay.Avg) 5.0238
     train: epoch 40 loss 23.582769  auc  0.7900  rmse  0.4462  df(ActivateDay.Avg) 4.6020
               valid loss 7.902862  auc  0.7893  rmse  0.4353  df(ActivateDay.Avg) 4.4918
     train: epoch 41 loss 23.621038  auc  0.7894  rmse  0.4458  df(ActivateDay.Avg) 4.5949
               valid loss 7.927151  auc  0.7897  rmse  0.4203  df(ActivateDay.Avg) 4.4318
     train: epoch 42 loss 23.613700  auc  0.7896  rmse  0.4455  df(ActivateDay.Avg) 4.5955
               valid loss 7.902483  auc  0.7896  rmse  0.4576  df(ActivateDay.Avg) 4.8594
     train: epoch 43 loss 23.637742  auc  0.7889  rmse  0.4459  df(ActivateDay.Avg) 4.6005
               valid loss 7.937697  auc  0.7898  rmse  0.4289  df(ActivateDay.Avg) 4.5971
     train: epoch 44 loss 23.639164  auc  0.7892  rmse  0.4458  df(ActivateDay.Avg) 4.6002
               valid loss 7.897057  auc  0.7896  rmse  0.4507  df(ActivateDay.Avg) 4.7455
     train: epoch 45 loss 23.620609  auc  0.7894  rmse  0.4457  df(ActivateDay.Avg) 4.5986
               valid loss 7.930569  auc  0.7891  rmse  0.4624  df(ActivateDay.Avg) 4.7601
     train: epoch 46 loss 23.621518  auc  0.7896  rmse  0.4460  df(ActivateDay.Avg) 4.5968
               valid loss 7.914119  auc  0.7896  rmse  0.4686  df(ActivateDay.Avg) 4.9847
     train: epoch 47 loss 23.605848  auc  0.7895  rmse  0.4462  df(ActivateDay.Avg) 4.6055
               valid loss 7.893800  auc  0.7890  rmse  0.4479  df(ActivateDay.Avg) 4.6639
     train: epoch 48 loss 23.601440  auc  0.7896  rmse  0.4460  df(ActivateDay.Avg) 4.5995
               valid loss 7.899213  auc  0.7895  rmse  0.4305  df(ActivateDay.Avg) 4.4493
     train: epoch 49 loss 23.610068  auc  0.7896  rmse  0.4462  df(ActivateDay.Avg) 4.5992
               valid loss 7.892126  auc  0.7897  rmse  0.4405  df(ActivateDay.Avg) 4.6162
     train: epoch 50 loss 23.618308  auc  0.7894  rmse  0.4457  df(ActivateDay.Avg) 4.5993
               valid loss 7.908983  auc  0.7898  rmse  0.4296  df(ActivateDay.Avg) 4.3792
     train: epoch 51 loss 23.592115  auc  0.7902  rmse  0.4459  df(ActivateDay.Avg) 4.5967
               valid loss 7.895172  auc  0.7899  rmse  0.4310  df(ActivateDay.Avg) 4.4611
     train: epoch 52 loss 23.609421  auc  0.7898  rmse  0.4461  df(ActivateDay.Avg) 4.5986
               valid loss 7.918694  auc  0.7894  rmse  0.4634  df(ActivateDay.Avg) 4.9368
     train: epoch 53 loss 23.626664  auc  0.7893  rmse  0.4461  df(ActivateDay.Avg) 4.6005
               valid loss 7.902453  auc  0.7897  rmse  0.4553  df(ActivateDay.Avg) 4.8536
     train: epoch 54 loss 23.596943  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.5990
               valid loss 7.883786  auc  0.7904  rmse  0.4529  df(ActivateDay.Avg) 4.8132
                test loss 21.088497  auc  0.7880  rmse  0.4552  df(ActivateDay.Avg) 4.8185
     train: epoch 55 loss 23.581912  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.5995
               valid loss 7.889810  auc  0.7891  rmse  0.4440  df(ActivateDay.Avg) 4.6268
     train: epoch 56 loss 23.599769  auc  0.7899  rmse  0.4460  df(ActivateDay.Avg) 4.5966
               valid loss 7.913328  auc  0.7884  rmse  0.4434  df(ActivateDay.Avg) 4.7053
     train: epoch 57 loss 23.602638  auc  0.7899  rmse  0.4464  df(ActivateDay.Avg) 4.6036
               valid loss 7.895227  auc  0.7893  rmse  0.4467  df(ActivateDay.Avg) 4.7254
     train: epoch 58 loss 23.599022  auc  0.7902  rmse  0.4458  df(ActivateDay.Avg) 4.5991
               valid loss 7.894619  auc  0.7901  rmse  0.4378  df(ActivateDay.Avg) 4.5125
     train: epoch 59 loss 23.593842  auc  0.7900  rmse  0.4462  df(ActivateDay.Avg) 4.5963
               valid loss 7.919995  auc  0.7897  rmse  0.4626  df(ActivateDay.Avg) 4.9530
     train: epoch 60 loss 23.619037  auc  0.7896  rmse  0.4461  df(ActivateDay.Avg) 4.6024
               valid loss 7.902705  auc  0.7899  rmse  0.4616  df(ActivateDay.Avg) 4.9148
     train: epoch 61 loss 23.590152  auc  0.7900  rmse  0.4460  df(ActivateDay.Avg) 4.5984
               valid loss 8.055678  auc  0.7884  rmse  0.4997  df(ActivateDay.Avg) 5.4095
     train: epoch 62 loss 23.624907  auc  0.7892  rmse  0.4460  df(ActivateDay.Avg) 4.5998
               valid loss 7.889984  auc  0.7895  rmse  0.4416  df(ActivateDay.Avg) 4.6271
     train: epoch 63 loss 23.610143  auc  0.7892  rmse  0.4457  df(ActivateDay.Avg) 4.5963
               valid loss 7.887286  auc  0.7893  rmse  0.4575  df(ActivateDay.Avg) 4.7939
     train: epoch 64 loss 23.596089  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.5990
               valid loss 7.890683  auc  0.7897  rmse  0.4565  df(ActivateDay.Avg) 4.8393
     train: epoch 65 loss 23.586341  auc  0.7900  rmse  0.4465  df(ActivateDay.Avg) 4.6048
               valid loss 7.904780  auc  0.7894  rmse  0.4405  df(ActivateDay.Avg) 4.5366
     train: epoch 66 loss 23.589743  auc  0.7900  rmse  0.4460  df(ActivateDay.Avg) 4.5987
               valid loss 7.911107  auc  0.7899  rmse  0.4639  df(ActivateDay.Avg) 4.7833
     train: epoch 67 loss 23.618712  auc  0.7895  rmse  0.4461  df(ActivateDay.Avg) 4.6010
               valid loss 7.895733  auc  0.7896  rmse  0.4460  df(ActivateDay.Avg) 4.6369
     train: epoch 68 loss 23.601162  auc  0.7899  rmse  0.4462  df(ActivateDay.Avg) 4.6009
               valid loss 7.927655  auc  0.7883  rmse  0.4693  df(ActivateDay.Avg) 4.9416
     train: epoch 69 loss 23.577057  auc  0.7902  rmse  0.4458  df(ActivateDay.Avg) 4.5965
               valid loss 7.904074  auc  0.7895  rmse  0.4370  df(ActivateDay.Avg) 4.4901
     train: epoch 70 loss 23.607531  auc  0.7896  rmse  0.4467  df(ActivateDay.Avg) 4.6047
               valid loss 7.957992  auc  0.7896  rmse  0.4085  df(ActivateDay.Avg) 4.2171
     train: epoch 71 loss 23.593374  auc  0.7898  rmse  0.4457  df(ActivateDay.Avg) 4.5947
               valid loss 7.902249  auc  0.7893  rmse  0.4539  df(ActivateDay.Avg) 4.8326
     train: epoch 72 loss 23.606918  auc  0.7895  rmse  0.4466  df(ActivateDay.Avg) 4.6076
               valid loss 7.927975  auc  0.7895  rmse  0.4170  df(ActivateDay.Avg) 4.2823
     train: epoch 73 loss 23.596603  auc  0.7899  rmse  0.4458  df(ActivateDay.Avg) 4.5951
               valid loss 7.943130  auc  0.7871  rmse  0.4285  df(ActivateDay.Avg) 4.4675
     train: epoch 74 loss 23.590038  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.6006
               valid loss 7.900353  auc  0.7896  rmse  0.4373  df(ActivateDay.Avg) 4.6331
     train: epoch 75 loss 23.604249  auc  0.7897  rmse  0.4456  df(ActivateDay.Avg) 4.5924
               valid loss 7.895561  auc  0.7897  rmse  0.4354  df(ActivateDay.Avg) 4.5574
     train: epoch 76 loss 23.564846  auc  0.7907  rmse  0.4465  df(ActivateDay.Avg) 4.6058
               valid loss 7.919114  auc  0.7885  rmse  0.4361  df(ActivateDay.Avg) 4.4722
     train: epoch 77 loss 23.632365  auc  0.7891  rmse  0.4456  df(ActivateDay.Avg) 4.5968
               valid loss 7.899356  auc  0.7899  rmse  0.4281  df(ActivateDay.Avg) 4.4991
     train: epoch 78 loss 23.626291  auc  0.7897  rmse  0.4456  df(ActivateDay.Avg) 4.5970
               valid loss 7.904704  auc  0.7895  rmse  0.4670  df(ActivateDay.Avg) 4.9205
     train: epoch 79 loss 23.560818  auc  0.7904  rmse  0.4468  df(ActivateDay.Avg) 4.6031
               valid loss 7.906802  auc  0.7896  rmse  0.4288  df(ActivateDay.Avg) 4.5112
     train: epoch 80 loss 23.573083  auc  0.7906  rmse  0.4465  df(ActivateDay.Avg) 4.6046
               valid loss 7.882610  auc  0.7900  rmse  0.4525  df(ActivateDay.Avg) 4.7550
     train: epoch 81 loss 23.587874  auc  0.7902  rmse  0.4456  df(ActivateDay.Avg) 4.5944
               valid loss 7.909634  auc  0.7897  rmse  0.4666  df(ActivateDay.Avg) 4.9917
     train: epoch 82 loss 23.610143  auc  0.7896  rmse  0.4457  df(ActivateDay.Avg) 4.5960
               valid loss 7.893977  auc  0.7893  rmse  0.4521  df(ActivateDay.Avg) 4.6968
     train: epoch 83 loss 23.563385  auc  0.7903  rmse  0.4466  df(ActivateDay.Avg) 4.6017
               valid loss 7.904283  auc  0.7895  rmse  0.4581  df(ActivateDay.Avg) 4.7628
     train: epoch 84 loss 23.582935  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.5983
               valid loss 7.881867  auc  0.7899  rmse  0.4380  df(ActivateDay.Avg) 4.5522
     train: epoch 85 loss 23.586169  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.5972
               valid loss 7.895010  auc  0.7896  rmse  0.4528  df(ActivateDay.Avg) 4.7838
     train: epoch 86 loss 23.602844  auc  0.7898  rmse  0.4462  df(ActivateDay.Avg) 4.6021
               valid loss 7.912777  auc  0.7906  rmse  0.4227  df(ActivateDay.Avg) 4.3016
                test loss 21.163758  auc  0.7882  rmse  0.4244  df(ActivateDay.Avg) 4.3049
     train: epoch 87 loss 23.599526  auc  0.7902  rmse  0.4460  df(ActivateDay.Avg) 4.5988
               valid loss 7.902984  auc  0.7896  rmse  0.4318  df(ActivateDay.Avg) 4.4411
     train: epoch 88 loss 23.576699  auc  0.7898  rmse  0.4460  df(ActivateDay.Avg) 4.5967
               valid loss 7.899993  auc  0.7896  rmse  0.4376  df(ActivateDay.Avg) 4.5975
     train: epoch 89 loss 23.630168  auc  0.7893  rmse  0.4458  df(ActivateDay.Avg) 4.5975
               valid loss 7.883851  auc  0.7898  rmse  0.4435  df(ActivateDay.Avg) 4.6227
     train: epoch 90 loss 23.569300  auc  0.7909  rmse  0.4467  df(ActivateDay.Avg) 4.6046
               valid loss 7.919937  auc  0.7899  rmse  0.4175  df(ActivateDay.Avg) 4.3382
     train: epoch 91 loss 23.585948  auc  0.7902  rmse  0.4461  df(ActivateDay.Avg) 4.6004
               valid loss 7.933409  auc  0.7900  rmse  0.4175  df(ActivateDay.Avg) 4.2985
     train: epoch 92 loss 23.592881  auc  0.7901  rmse  0.4461  df(ActivateDay.Avg) 4.5987
               valid loss 7.880279  auc  0.7904  rmse  0.4385  df(ActivateDay.Avg) 4.5254
     train: epoch 93 loss 23.568339  auc  0.7904  rmse  0.4459  df(ActivateDay.Avg) 4.5987
               valid loss 7.916403  auc  0.7892  rmse  0.4608  df(ActivateDay.Avg) 4.9322
     train: epoch 94 loss 23.601220  auc  0.7901  rmse  0.4460  df(ActivateDay.Avg) 4.6000
               valid loss 7.890232  auc  0.7896  rmse  0.4447  df(ActivateDay.Avg) 4.7111
     train: epoch 95 loss 23.582810  auc  0.7906  rmse  0.4462  df(ActivateDay.Avg) 4.6013
               valid loss 7.884269  auc  0.7899  rmse  0.4429  df(ActivateDay.Avg) 4.6429
     train: epoch 96 loss 23.587403  auc  0.7900  rmse  0.4462  df(ActivateDay.Avg) 4.5988
               valid loss 7.902002  auc  0.7897  rmse  0.4615  df(ActivateDay.Avg) 4.7962
     train: epoch 97 loss 23.551465  auc  0.7907  rmse  0.4461  df(ActivateDay.Avg) 4.5949
               valid loss 7.896898  auc  0.7899  rmse  0.4597  df(ActivateDay.Avg) 4.8704
     train: epoch 98 loss 23.568372  auc  0.7904  rmse  0.4463  df(ActivateDay.Avg) 4.6000
               valid loss 7.898537  auc  0.7897  rmse  0.4531  df(ActivateDay.Avg) 4.7717
     train: epoch 99 loss 23.574866  auc  0.7904  rmse  0.4463  df(ActivateDay.Avg) 4.6018
               valid loss 7.893814  auc  0.7893  rmse  0.4375  df(ActivateDay.Avg) 4.5895
best_epoch:  86.0000
best_valid_auc 0.7906 best_valid_rmse 0.4227 best_valid_df 4.3016 
best_auc 0.7882 rmse 0.4244 df 4.3049
