{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_outputsize_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_outputsize_2': 64, 'dropout_p': 0.2, 'seed': 2, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 0, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23135,  6106,  3418,  2411,  1960,  1667,  1342,  1033,   849,
         643,   486,   360,   292,   201,   139,    97,    77,    64,
          32,    25,    23,     8,    10,    18])}
     train: epoch 38 loss 0.575457  auc  0.7586  rmse  0.1152  df(ActivateDay.Avg) 0.0396
               valid loss 16.697312  auc  0.7775  rmse  0.1129  df(ActivateDay.Avg) 0.0017
     train: epoch 39 loss 0.573830  auc  0.7603  rmse  0.1151  df(ActivateDay.Avg) 0.0406
               valid loss 16.778676  auc  0.7778  rmse  0.1130  df(ActivateDay.Avg) 0.0107
     train: epoch 40 loss 0.574589  auc  0.7601  rmse  0.1151  df(ActivateDay.Avg) 0.0412
               valid loss 16.484101  auc  0.7782  rmse  0.1129  df(ActivateDay.Avg) 0.0268
     train: epoch 41 loss 0.575364  auc  0.7600  rmse  0.1152  df(ActivateDay.Avg) 0.0388
               valid loss 15.459037  auc  0.7788  rmse  0.1138  df(ActivateDay.Avg) 0.1972
     train: epoch 42 loss 0.573750  auc  0.7600  rmse  0.1151  df(ActivateDay.Avg) 0.0410
               valid loss 17.502524  auc  0.7794  rmse  0.1136  df(ActivateDay.Avg) 0.1107
     train: epoch 43 loss 0.574171  auc  0.7596  rmse  0.1151  df(ActivateDay.Avg) 0.0389
               valid loss 15.624013  auc  0.7799  rmse  0.1134  df(ActivateDay.Avg) 0.1653
     train: epoch 44 loss 0.573616  auc  0.7603  rmse  0.1150  df(ActivateDay.Avg) 0.0420
               valid loss 15.082687  auc  0.7795  rmse  0.1145  df(ActivateDay.Avg) 0.2698
     train: epoch 45 loss 0.574329  auc  0.7590  rmse  0.1151  df(ActivateDay.Avg) 0.0404
               valid loss 15.860962  auc  0.7794  rmse  0.1131  df(ActivateDay.Avg) 0.1302
     train: epoch 46 loss 0.574593  auc  0.7589  rmse  0.1151  df(ActivateDay.Avg) 0.0395
               valid loss 16.036404  auc  0.7792  rmse  0.1129  df(ActivateDay.Avg) 0.1013
     train: epoch 47 loss 0.575553  auc  0.7606  rmse  0.1152  df(ActivateDay.Avg) 0.0388
               valid loss 15.357839  auc  0.7793  rmse  0.1140  df(ActivateDay.Avg) 0.2156
     train: epoch 48 loss 0.574188  auc  0.7603  rmse  0.1151  df(ActivateDay.Avg) 0.0422
               valid loss 15.943971  auc  0.7782  rmse  0.1131  df(ActivateDay.Avg) 0.1167
     train: epoch 49 loss 0.573694  auc  0.7612  rmse  0.1150  df(ActivateDay.Avg) 0.0408
               valid loss 15.412067  auc  0.7795  rmse  0.1137  df(ActivateDay.Avg) 0.2067
     train: epoch 50 loss 0.573650  auc  0.7603  rmse  0.1150  df(ActivateDay.Avg) 0.0407
               valid loss 15.463564  auc  0.7796  rmse  0.1136  df(ActivateDay.Avg) 0.1992
     train: epoch 51 loss 0.574492  auc  0.7597  rmse  0.1151  df(ActivateDay.Avg) 0.0413
               valid loss 15.055316  auc  0.7784  rmse  0.1147  df(ActivateDay.Avg) 0.2767
     train: epoch 52 loss 0.574388  auc  0.7607  rmse  0.1151  df(ActivateDay.Avg) 0.0413
               valid loss 16.953952  auc  0.7792  rmse  0.1134  df(ActivateDay.Avg) 0.0455
     train: epoch 53 loss 0.574510  auc  0.7613  rmse  0.1151  df(ActivateDay.Avg) 0.0400
               valid loss 16.326431  auc  0.7791  rmse  0.1130  df(ActivateDay.Avg) 0.0499
     train: epoch 54 loss 0.573525  auc  0.7615  rmse  0.1150  df(ActivateDay.Avg) 0.0422
               valid loss 15.040469  auc  0.7798  rmse  0.1147  df(ActivateDay.Avg) 0.2794
     train: epoch 55 loss 0.573998  auc  0.7605  rmse  0.1151  df(ActivateDay.Avg) 0.0437
               valid loss 16.878275  auc  0.7789  rmse  0.1130  df(ActivateDay.Avg) 0.0284
     train: epoch 56 loss 0.574656  auc  0.7600  rmse  0.1151  df(ActivateDay.Avg) 0.0404
               valid loss 16.900604  auc  0.7786  rmse  0.1132  df(ActivateDay.Avg) 0.0360
     train: epoch 57 loss 0.573627  auc  0.7612  rmse  0.1150  df(ActivateDay.Avg) 0.0413
               valid loss 16.889214  auc  0.7783  rmse  0.1133  df(ActivateDay.Avg) 0.0340
     train: epoch 58 loss 0.574003  auc  0.7620  rmse  0.1151  df(ActivateDay.Avg) 0.0420
               valid loss 16.273230  auc  0.7790  rmse  0.1128  df(ActivateDay.Avg) 0.0623
     train: epoch 59 loss 0.573741  auc  0.7617  rmse  0.1151  df(ActivateDay.Avg) 0.0410
               valid loss 15.982032  auc  0.7785  rmse  0.1132  df(ActivateDay.Avg) 0.1054
     train: epoch 60 loss 0.573351  auc  0.7622  rmse  0.1150  df(ActivateDay.Avg) 0.0426
               valid loss 16.747606  auc  0.7791  rmse  0.1128  df(ActivateDay.Avg) 0.0090
     train: epoch 61 loss 0.573357  auc  0.7616  rmse  0.1150  df(ActivateDay.Avg) 0.0422
               valid loss 16.870169  auc  0.7789  rmse  0.1129  df(ActivateDay.Avg) 0.0227
     train: epoch 62 loss 0.572977  auc  0.7607  rmse  0.1150  df(ActivateDay.Avg) 0.0415
               valid loss 16.839016  auc  0.7790  rmse  0.1129  df(ActivateDay.Avg) 0.0202
     train: epoch 63 loss 0.572778  auc  0.7636  rmse  0.1150  df(ActivateDay.Avg) 0.0424
               valid loss 16.080961  auc  0.7790  rmse  0.1129  df(ActivateDay.Avg) 0.0899
     train: epoch 64 loss 0.573011  auc  0.7602  rmse  0.1150  df(ActivateDay.Avg) 0.0414
               valid loss 15.398763  auc  0.7795  rmse  0.1136  df(ActivateDay.Avg) 0.2086
     train: epoch 65 loss 0.573516  auc  0.7629  rmse  0.1150  df(ActivateDay.Avg) 0.0420
               valid loss 15.731218  auc  0.7803  rmse  0.1132  df(ActivateDay.Avg) 0.1468
     train: epoch 66 loss 0.572663  auc  0.7609  rmse  0.1149  df(ActivateDay.Avg) 0.0422
               valid loss 16.584782  auc  0.7793  rmse  0.1128  df(ActivateDay.Avg) 0.0182
     train: epoch 67 loss 0.573127  auc  0.7617  rmse  0.1150  df(ActivateDay.Avg) 0.0413
               valid loss 15.467813  auc  0.7791  rmse  0.1136  df(ActivateDay.Avg) 0.1953
     train: epoch 68 loss 0.572789  auc  0.7617  rmse  0.1150  df(ActivateDay.Avg) 0.0427
               valid loss 16.571031  auc  0.7785  rmse  0.1128  df(ActivateDay.Avg) 0.0159
     train: epoch 69 loss 0.573446  auc  0.7613  rmse  0.1150  df(ActivateDay.Avg) 0.0411
               valid loss 15.443223  auc  0.7790  rmse  0.1136  df(ActivateDay.Avg) 0.2019
     train: epoch 70 loss 0.572937  auc  0.7619  rmse  0.1150  df(ActivateDay.Avg) 0.0420
               valid loss 16.746617  auc  0.7776  rmse  0.1133  df(ActivateDay.Avg) 0.0144
     train: epoch 71 loss 0.573623  auc  0.7619  rmse  0.1150  df(ActivateDay.Avg) 0.0421
               valid loss 16.097434  auc  0.7796  rmse  0.1128  df(ActivateDay.Avg) 0.0870
     train: epoch 72 loss 0.573649  auc  0.7598  rmse  0.1150  df(ActivateDay.Avg) 0.0401
               valid loss 15.402624  auc  0.7787  rmse  0.1137  df(ActivateDay.Avg) 0.2088
     train: epoch 73 loss 0.572639  auc  0.7628  rmse  0.1149  df(ActivateDay.Avg) 0.0440
               valid loss 17.379647  auc  0.7788  rmse  0.1135  df(ActivateDay.Avg) 0.0918
     train: epoch 74 loss 0.574010  auc  0.7605  rmse  0.1151  df(ActivateDay.Avg) 0.0404
               valid loss 16.785800  auc  0.7794  rmse  0.1130  df(ActivateDay.Avg) 0.0195
     train: epoch 75 loss 0.572644  auc  0.7615  rmse  0.1149  df(ActivateDay.Avg) 0.0415
               valid loss 16.726160  auc  0.7786  rmse  0.1129  df(ActivateDay.Avg) 0.0043
     train: epoch 76 loss 0.572903  auc  0.7618  rmse  0.1150  df(ActivateDay.Avg) 0.0423
               valid loss 16.691806  auc  0.7779  rmse  0.1133  df(ActivateDay.Avg) 0.0078
     train: epoch 77 loss 0.572562  auc  0.7630  rmse  0.1149  df(ActivateDay.Avg) 0.0420
               valid loss 16.489229  auc  0.7799  rmse  0.1130  df(ActivateDay.Avg) 0.0212
     train: epoch 78 loss 0.573553  auc  0.7622  rmse  0.1150  df(ActivateDay.Avg) 0.0427
               valid loss 15.503466  auc  0.7778  rmse  0.1137  df(ActivateDay.Avg) 0.1946
     train: epoch 79 loss 0.573825  auc  0.7600  rmse  0.1151  df(ActivateDay.Avg) 0.0405
               valid loss 16.821307  auc  0.7788  rmse  0.1134  df(ActivateDay.Avg) 0.0251
     train: epoch 80 loss 0.573713  auc  0.7625  rmse  0.1150  df(ActivateDay.Avg) 0.0426
               valid loss 15.879563  auc  0.7791  rmse  0.1130  df(ActivateDay.Avg) 0.1245
     train: epoch 81 loss 0.571922  auc  0.7622  rmse  0.1149  df(ActivateDay.Avg) 0.0423
               valid loss 16.456722  auc  0.7792  rmse  0.1131  df(ActivateDay.Avg) 0.0298
     train: epoch 82 loss 0.573370  auc  0.7624  rmse  0.1150  df(ActivateDay.Avg) 0.0426
               valid loss 16.677402  auc  0.7786  rmse  0.1129  df(ActivateDay.Avg) 0.0016
     train: epoch 83 loss 0.574124  auc  0.7621  rmse  0.1151  df(ActivateDay.Avg) 0.0433
               valid loss 16.281288  auc  0.7793  rmse  0.1128  df(ActivateDay.Avg) 0.0624
     train: epoch 84 loss 0.573291  auc  0.7610  rmse  0.1150  df(ActivateDay.Avg) 0.0415
               valid loss 16.852824  auc  0.7784  rmse  0.1131  df(ActivateDay.Avg) 0.0250
     train: epoch 85 loss 0.574426  auc  0.7623  rmse  0.1151  df(ActivateDay.Avg) 0.0421
               valid loss 16.100567  auc  0.7792  rmse  0.1128  df(ActivateDay.Avg) 0.0897
     train: epoch 86 loss 0.573875  auc  0.7602  rmse  0.1151  df(ActivateDay.Avg) 0.0424
               valid loss 16.752735  auc  0.7786  rmse  0.1129  df(ActivateDay.Avg) 0.0054
     train: epoch 87 loss 0.574140  auc  0.7607  rmse  0.1151  df(ActivateDay.Avg) 0.0404
               valid loss 16.243764  auc  0.7793  rmse  0.1128  df(ActivateDay.Avg) 0.0719
     train: epoch 88 loss 0.572835  auc  0.7627  rmse  0.1150  df(ActivateDay.Avg) 0.0435
               valid loss 16.698030  auc  0.7780  rmse  0.1130  df(ActivateDay.Avg) 0.0015
     train: epoch 89 loss 0.573363  auc  0.7614  rmse  0.1150  df(ActivateDay.Avg) 0.0426
               valid loss 16.852510  auc  0.7800  rmse  0.1130  df(ActivateDay.Avg) 0.0287
     train: epoch 90 loss 0.573677  auc  0.7633  rmse  0.1150  df(ActivateDay.Avg) 0.0421
               valid loss 16.453963  auc  0.7786  rmse  0.1129  df(ActivateDay.Avg) 0.0309
     train: epoch 91 loss 0.574884  auc  0.7604  rmse  0.1152  df(ActivateDay.Avg) 0.0409
               valid loss 16.060911  auc  0.7790  rmse  0.1129  df(ActivateDay.Avg) 0.0967
     train: epoch 92 loss 0.572698  auc  0.7624  rmse  0.1149  df(ActivateDay.Avg) 0.0427
               valid loss 17.333631  auc  0.7792  rmse  0.1134  df(ActivateDay.Avg) 0.0857
     train: epoch 93 loss 0.572408  auc  0.7626  rmse  0.1149  df(ActivateDay.Avg) 0.0425
               valid loss 15.765994  auc  0.7791  rmse  0.1132  df(ActivateDay.Avg) 0.1445
     train: epoch 94 loss 0.573915  auc  0.7610  rmse  0.1151  df(ActivateDay.Avg) 0.0414
               valid loss 16.680068  auc  0.7793  rmse  0.1129  df(ActivateDay.Avg) 0.0015
     train: epoch 95 loss 0.573503  auc  0.7608  rmse  0.1150  df(ActivateDay.Avg) 0.0395
               valid loss 15.163796  auc  0.7798  rmse  0.1145  df(ActivateDay.Avg) 0.2544
     train: epoch 96 loss 0.572253  auc  0.7631  rmse  0.1149  df(ActivateDay.Avg) 0.0449
               valid loss 16.818324  auc  0.7785  rmse  0.1131  df(ActivateDay.Avg) 0.0230
     train: epoch 97 loss 0.572593  auc  0.7624  rmse  0.1149  df(ActivateDay.Avg) 0.0416
               valid loss 15.775525  auc  0.7798  rmse  0.1132  df(ActivateDay.Avg) 0.1385
     train: epoch 98 loss 0.573234  auc  0.7631  rmse  0.1150  df(ActivateDay.Avg) 0.0428
               valid loss 16.207224  auc  0.7793  rmse  0.1130  df(ActivateDay.Avg) 0.0680
     train: epoch 99 loss 0.573284  auc  0.7638  rmse  0.1150  df(ActivateDay.Avg) 0.0431
               valid loss 16.146880  auc  0.7790  rmse  0.1128  df(ActivateDay.Avg) 0.0801
best_epoch:  25.0000
best_valid_auc 0.7799 best_valid_rmse 0.1126 best_valid_df 0.0358 
best_auc 0.7709 rmse 0.1136 df 0.0243
