{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_outputsize_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_outputsize_2': 64, 'dropout_p': 0.2, 'seed': 5, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'BCE', 'cuda': 0, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
               valid loss 7.888002  auc  0.7903  rmse  0.4529  df(ActivateDay.Avg) 4.7141
     train: epoch 34 loss 23.668229  auc  0.7880  rmse  0.4458  df(ActivateDay.Avg) 4.6163
               valid loss 7.886960  auc  0.7909  rmse  0.4351  df(ActivateDay.Avg) 4.5199
     train: epoch 35 loss 23.638944  auc  0.7888  rmse  0.4468  df(ActivateDay.Avg) 4.6267
               valid loss 7.891909  auc  0.7914  rmse  0.4275  df(ActivateDay.Avg) 4.3857
     train: epoch 36 loss 23.642825  auc  0.7889  rmse  0.4459  df(ActivateDay.Avg) 4.6145
               valid loss 7.901171  auc  0.7911  rmse  0.4336  df(ActivateDay.Avg) 4.3930
     train: epoch 37 loss 23.645787  auc  0.7884  rmse  0.4464  df(ActivateDay.Avg) 4.6186
               valid loss 7.891850  auc  0.7910  rmse  0.4440  df(ActivateDay.Avg) 4.6528
     train: epoch 38 loss 23.679972  auc  0.7878  rmse  0.4453  df(ActivateDay.Avg) 4.6134
               valid loss 7.900688  auc  0.7911  rmse  0.4672  df(ActivateDay.Avg) 4.8957
     train: epoch 39 loss 23.604574  auc  0.7896  rmse  0.4468  df(ActivateDay.Avg) 4.6247
               valid loss 7.953221  auc  0.7918  rmse  0.4045  df(ActivateDay.Avg) 4.0629
                test loss 21.288768  auc  0.7877  rmse  0.4070  df(ActivateDay.Avg) 4.1187
     train: epoch 40 loss 23.626790  auc  0.7888  rmse  0.4457  df(ActivateDay.Avg) 4.6123
               valid loss 7.948211  auc  0.7906  rmse  0.4107  df(ActivateDay.Avg) 4.1509
     train: epoch 41 loss 23.640109  auc  0.7885  rmse  0.4458  df(ActivateDay.Avg) 4.6139
               valid loss 7.903450  auc  0.7913  rmse  0.4240  df(ActivateDay.Avg) 4.3633
     train: epoch 42 loss 23.666230  auc  0.7881  rmse  0.4461  df(ActivateDay.Avg) 4.6201
               valid loss 7.884686  auc  0.7915  rmse  0.4387  df(ActivateDay.Avg) 4.5725
     train: epoch 43 loss 23.627491  auc  0.7889  rmse  0.4457  df(ActivateDay.Avg) 4.6110
               valid loss 7.876452  auc  0.7919  rmse  0.4392  df(ActivateDay.Avg) 4.5942
                test loss 21.087871  auc  0.7879  rmse  0.4423  df(ActivateDay.Avg) 4.6567
     train: epoch 44 loss 23.648793  auc  0.7880  rmse  0.4461  df(ActivateDay.Avg) 4.6199
               valid loss 7.888818  auc  0.7913  rmse  0.4369  df(ActivateDay.Avg) 4.4434
     train: epoch 45 loss 23.611034  auc  0.7892  rmse  0.4468  df(ActivateDay.Avg) 4.6230
               valid loss 7.898638  auc  0.7911  rmse  0.4278  df(ActivateDay.Avg) 4.3718
     train: epoch 46 loss 23.660281  auc  0.7883  rmse  0.4459  df(ActivateDay.Avg) 4.6139
               valid loss 7.889528  auc  0.7907  rmse  0.4442  df(ActivateDay.Avg) 4.6353
     train: epoch 47 loss 23.644698  auc  0.7882  rmse  0.4457  df(ActivateDay.Avg) 4.6130
               valid loss 7.868306  auc  0.7918  rmse  0.4477  df(ActivateDay.Avg) 4.6769
     train: epoch 48 loss 23.657022  auc  0.7883  rmse  0.4461  df(ActivateDay.Avg) 4.6179
               valid loss 7.961190  auc  0.7906  rmse  0.4802  df(ActivateDay.Avg) 5.1243
     train: epoch 49 loss 23.638197  auc  0.7890  rmse  0.4462  df(ActivateDay.Avg) 4.6205
               valid loss 7.940169  auc  0.7909  rmse  0.4219  df(ActivateDay.Avg) 4.2304
     train: epoch 50 loss 23.616642  auc  0.7892  rmse  0.4455  df(ActivateDay.Avg) 4.6085
               valid loss 7.883516  auc  0.7913  rmse  0.4578  df(ActivateDay.Avg) 4.7566
     train: epoch 51 loss 23.603109  auc  0.7897  rmse  0.4465  df(ActivateDay.Avg) 4.6164
               valid loss 7.892368  auc  0.7910  rmse  0.4573  df(ActivateDay.Avg) 4.8154
     train: epoch 52 loss 23.637534  auc  0.7887  rmse  0.4463  df(ActivateDay.Avg) 4.6245
               valid loss 7.934806  auc  0.7903  rmse  0.4174  df(ActivateDay.Avg) 4.2161
     train: epoch 53 loss 23.595107  auc  0.7896  rmse  0.4461  df(ActivateDay.Avg) 4.6149
               valid loss 7.911204  auc  0.7903  rmse  0.4653  df(ActivateDay.Avg) 4.9326
     train: epoch 54 loss 23.631567  auc  0.7890  rmse  0.4461  df(ActivateDay.Avg) 4.6145
               valid loss 7.945700  auc  0.7908  rmse  0.4816  df(ActivateDay.Avg) 5.0832
     train: epoch 55 loss 23.626144  auc  0.7891  rmse  0.4458  df(ActivateDay.Avg) 4.6158
               valid loss 7.918976  auc  0.7905  rmse  0.4636  df(ActivateDay.Avg) 4.7617
     train: epoch 56 loss 23.644408  auc  0.7884  rmse  0.4465  df(ActivateDay.Avg) 4.6215
               valid loss 7.874871  auc  0.7913  rmse  0.4391  df(ActivateDay.Avg) 4.5588
     train: epoch 57 loss 23.631838  auc  0.7888  rmse  0.4459  df(ActivateDay.Avg) 4.6142
               valid loss 7.886520  auc  0.7912  rmse  0.4369  df(ActivateDay.Avg) 4.5699
     train: epoch 58 loss 23.630998  auc  0.7882  rmse  0.4457  df(ActivateDay.Avg) 4.6136
               valid loss 7.927288  auc  0.7912  rmse  0.4724  df(ActivateDay.Avg) 4.9602
     train: epoch 59 loss 23.613618  auc  0.7890  rmse  0.4462  df(ActivateDay.Avg) 4.6188
               valid loss 7.875965  auc  0.7915  rmse  0.4477  df(ActivateDay.Avg) 4.6503
     train: epoch 60 loss 23.622422  auc  0.7890  rmse  0.4459  df(ActivateDay.Avg) 4.6154
               valid loss 7.908150  auc  0.7909  rmse  0.4668  df(ActivateDay.Avg) 4.8202
     train: epoch 61 loss 23.603608  auc  0.7896  rmse  0.4459  df(ActivateDay.Avg) 4.6132
               valid loss 7.943347  auc  0.7904  rmse  0.4795  df(ActivateDay.Avg) 5.0362
     train: epoch 62 loss 23.622531  auc  0.7889  rmse  0.4459  df(ActivateDay.Avg) 4.6158
               valid loss 7.918072  auc  0.7916  rmse  0.4748  df(ActivateDay.Avg) 4.9882
     train: epoch 63 loss 23.617772  auc  0.7890  rmse  0.4467  df(ActivateDay.Avg) 4.6233
               valid loss 7.891573  auc  0.7912  rmse  0.4323  df(ActivateDay.Avg) 4.4285
     train: epoch 64 loss 23.626400  auc  0.7892  rmse  0.4462  df(ActivateDay.Avg) 4.6180
               valid loss 7.881656  auc  0.7913  rmse  0.4474  df(ActivateDay.Avg) 4.6177
     train: epoch 65 loss 23.611244  auc  0.7892  rmse  0.4466  df(ActivateDay.Avg) 4.6222
               valid loss 7.904377  auc  0.7910  rmse  0.4246  df(ActivateDay.Avg) 4.3445
     train: epoch 66 loss 23.604127  auc  0.7894  rmse  0.4462  df(ActivateDay.Avg) 4.6176
               valid loss 7.910454  auc  0.7892  rmse  0.4626  df(ActivateDay.Avg) 4.8039
     train: epoch 67 loss 23.595243  auc  0.7892  rmse  0.4460  df(ActivateDay.Avg) 4.6127
               valid loss 7.886123  auc  0.7908  rmse  0.4503  df(ActivateDay.Avg) 4.6338
     train: epoch 68 loss 23.608293  auc  0.7895  rmse  0.4464  df(ActivateDay.Avg) 4.6174
               valid loss 7.875468  auc  0.7919  rmse  0.4374  df(ActivateDay.Avg) 4.5353
                test loss 21.077316  auc  0.7879  rmse  0.4417  df(ActivateDay.Avg) 4.6151
     train: epoch 69 loss 23.614026  auc  0.7887  rmse  0.4468  df(ActivateDay.Avg) 4.6243
               valid loss 7.951910  auc  0.7903  rmse  0.4171  df(ActivateDay.Avg) 4.1847
     train: epoch 70 loss 23.588983  auc  0.7895  rmse  0.4463  df(ActivateDay.Avg) 4.6181
               valid loss 7.922332  auc  0.7915  rmse  0.4146  df(ActivateDay.Avg) 4.2164
     train: epoch 71 loss 23.583176  auc  0.7896  rmse  0.4458  df(ActivateDay.Avg) 4.6115
               valid loss 7.898582  auc  0.7915  rmse  0.4462  df(ActivateDay.Avg) 4.5134
     train: epoch 72 loss 23.596306  auc  0.7893  rmse  0.4464  df(ActivateDay.Avg) 4.6185
               valid loss 7.899226  auc  0.7910  rmse  0.4322  df(ActivateDay.Avg) 4.3919
     train: epoch 73 loss 23.607351  auc  0.7887  rmse  0.4464  df(ActivateDay.Avg) 4.6173
               valid loss 7.884176  auc  0.7914  rmse  0.4340  df(ActivateDay.Avg) 4.4425
     train: epoch 74 loss 23.624235  auc  0.7888  rmse  0.4466  df(ActivateDay.Avg) 4.6246
               valid loss 7.881080  auc  0.7914  rmse  0.4415  df(ActivateDay.Avg) 4.5253
     train: epoch 75 loss 23.594236  auc  0.7898  rmse  0.4462  df(ActivateDay.Avg) 4.6170
               valid loss 7.883106  auc  0.7916  rmse  0.4560  df(ActivateDay.Avg) 4.7854
     train: epoch 76 loss 23.591648  auc  0.7900  rmse  0.4466  df(ActivateDay.Avg) 4.6217
               valid loss 7.886627  auc  0.7920  rmse  0.4322  df(ActivateDay.Avg) 4.3711
                test loss 21.120864  auc  0.7879  rmse  0.4353  df(ActivateDay.Avg) 4.4360
     train: epoch 77 loss 23.604243  auc  0.7890  rmse  0.4460  df(ActivateDay.Avg) 4.6149
               valid loss 7.867474  auc  0.7921  rmse  0.4389  df(ActivateDay.Avg) 4.5552
                test loss 21.064284  auc  0.7880  rmse  0.4424  df(ActivateDay.Avg) 4.6245
     train: epoch 78 loss 23.594281  auc  0.7897  rmse  0.4462  df(ActivateDay.Avg) 4.6154
               valid loss 7.888168  auc  0.7911  rmse  0.4410  df(ActivateDay.Avg) 4.4931
     train: epoch 79 loss 23.617792  auc  0.7889  rmse  0.4460  df(ActivateDay.Avg) 4.6152
               valid loss 7.918606  auc  0.7914  rmse  0.4161  df(ActivateDay.Avg) 4.2225
     train: epoch 80 loss 23.585936  auc  0.7899  rmse  0.4467  df(ActivateDay.Avg) 4.6202
               valid loss 7.878115  auc  0.7913  rmse  0.4386  df(ActivateDay.Avg) 4.5609
     train: epoch 81 loss 23.581958  auc  0.7897  rmse  0.4462  df(ActivateDay.Avg) 4.6135
               valid loss 7.879402  auc  0.7917  rmse  0.4550  df(ActivateDay.Avg) 4.7234
     train: epoch 82 loss 23.577034  auc  0.7900  rmse  0.4463  df(ActivateDay.Avg) 4.6156
               valid loss 7.898647  auc  0.7911  rmse  0.4611  df(ActivateDay.Avg) 4.8525
     train: epoch 83 loss 23.594679  auc  0.7894  rmse  0.4462  df(ActivateDay.Avg) 4.6177
               valid loss 7.888156  auc  0.7919  rmse  0.4460  df(ActivateDay.Avg) 4.5446
     train: epoch 84 loss 23.616312  auc  0.7893  rmse  0.4464  df(ActivateDay.Avg) 4.6209
               valid loss 7.892703  auc  0.7911  rmse  0.4395  df(ActivateDay.Avg) 4.4621
     train: epoch 85 loss 23.565204  auc  0.7903  rmse  0.4466  df(ActivateDay.Avg) 4.6167
               valid loss 7.915492  auc  0.7915  rmse  0.4157  df(ActivateDay.Avg) 4.2928
     train: epoch 86 loss 23.568587  auc  0.7901  rmse  0.4462  df(ActivateDay.Avg) 4.6166
               valid loss 7.924851  auc  0.7899  rmse  0.4549  df(ActivateDay.Avg) 4.6271
     train: epoch 87 loss 23.617733  auc  0.7891  rmse  0.4466  df(ActivateDay.Avg) 4.6195
               valid loss 7.883437  auc  0.7914  rmse  0.4326  df(ActivateDay.Avg) 4.5144
     train: epoch 88 loss 23.587029  auc  0.7898  rmse  0.4463  df(ActivateDay.Avg) 4.6198
               valid loss 7.904058  auc  0.7903  rmse  0.4304  df(ActivateDay.Avg) 4.3720
     train: epoch 89 loss 23.604942  auc  0.7893  rmse  0.4461  df(ActivateDay.Avg) 4.6168
               valid loss 7.880348  auc  0.7910  rmse  0.4476  df(ActivateDay.Avg) 4.6134
     train: epoch 90 loss 23.598296  auc  0.7892  rmse  0.4463  df(ActivateDay.Avg) 4.6155
               valid loss 7.901795  auc  0.7910  rmse  0.4589  df(ActivateDay.Avg) 4.8362
     train: epoch 91 loss 23.573426  auc  0.7898  rmse  0.4462  df(ActivateDay.Avg) 4.6168
               valid loss 7.873068  auc  0.7916  rmse  0.4489  df(ActivateDay.Avg) 4.6840
     train: epoch 92 loss 23.585715  auc  0.7896  rmse  0.4468  df(ActivateDay.Avg) 4.6202
               valid loss 7.875702  auc  0.7914  rmse  0.4486  df(ActivateDay.Avg) 4.6571
     train: epoch 93 loss 23.586073  auc  0.7901  rmse  0.4462  df(ActivateDay.Avg) 4.6157
               valid loss 7.882342  auc  0.7910  rmse  0.4526  df(ActivateDay.Avg) 4.7272
     train: epoch 94 loss 23.593562  auc  0.7895  rmse  0.4467  df(ActivateDay.Avg) 4.6207
               valid loss 7.903084  auc  0.7909  rmse  0.4266  df(ActivateDay.Avg) 4.3815
     train: epoch 95 loss 23.597745  auc  0.7895  rmse  0.4467  df(ActivateDay.Avg) 4.6184
               valid loss 7.887199  auc  0.7917  rmse  0.4551  df(ActivateDay.Avg) 4.7926
     train: epoch 96 loss 23.560926  auc  0.7901  rmse  0.4466  df(ActivateDay.Avg) 4.6204
               valid loss 7.889650  auc  0.7917  rmse  0.4595  df(ActivateDay.Avg) 4.8247
     train: epoch 97 loss 23.574239  auc  0.7901  rmse  0.4463  df(ActivateDay.Avg) 4.6178
               valid loss 7.878504  auc  0.7910  rmse  0.4465  df(ActivateDay.Avg) 4.6336
     train: epoch 98 loss 23.618347  auc  0.7891  rmse  0.4457  df(ActivateDay.Avg) 4.6106
               valid loss 7.865031  auc  0.7918  rmse  0.4530  df(ActivateDay.Avg) 4.6953
     train: epoch 99 loss 23.593530  auc  0.7898  rmse  0.4462  df(ActivateDay.Avg) 4.6151
               valid loss 7.887207  auc  0.7912  rmse  0.4521  df(ActivateDay.Avg) 4.7524
best_epoch:  77.0000
best_valid_auc 0.7921 best_valid_rmse 0.4389 best_valid_df 4.5552 
best_auc 0.7880 rmse 0.4424 df 4.6245
