{'model_name': 'LR', 'embedding_size': 32, 'seed': 5, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 0, 'dropout_p': 0.2, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
     train: epoch 73 loss 0.591302  auc  0.7703  rmse  0.1168  df(ActivateDay.Avg) 0.0012
               valid loss 9.839922  auc  0.7712  rmse  0.4540  df(ActivateDay.Avg) 5.1257
     train: epoch 74 loss 0.602597  auc  0.7682  rmse  0.1179  df(ActivateDay.Avg) 0.0004
               valid loss 9.824087  auc  0.7707  rmse  0.4546  df(ActivateDay.Avg) 5.1348
     train: epoch 75 loss 0.591595  auc  0.7694  rmse  0.1168  df(ActivateDay.Avg) 0.0007
               valid loss 9.854959  auc  0.7726  rmse  0.4560  df(ActivateDay.Avg) 5.1489
     train: epoch 76 loss 0.592000  auc  0.7699  rmse  0.1169  df(ActivateDay.Avg) 0.0009
               valid loss 9.828217  auc  0.7736  rmse  0.4557  df(ActivateDay.Avg) 5.1503
     train: epoch 77 loss 0.592704  auc  0.7703  rmse  0.1169  df(ActivateDay.Avg) 0.0003
               valid loss 9.832691  auc  0.7712  rmse  0.4558  df(ActivateDay.Avg) 5.1497
     train: epoch 78 loss 0.592375  auc  0.7693  rmse  0.1169  df(ActivateDay.Avg) 0.0004
               valid loss 9.827244  auc  0.7721  rmse  0.4548  df(ActivateDay.Avg) 5.1380
     train: epoch 79 loss 0.594698  auc  0.7685  rmse  0.1171  df(ActivateDay.Avg) 0.0004
               valid loss 9.875776  auc  0.7729  rmse  0.4558  df(ActivateDay.Avg) 5.1441
     train: epoch 80 loss 0.589823  auc  0.7695  rmse  0.1167  df(ActivateDay.Avg) 0.0004
               valid loss 9.836097  auc  0.7719  rmse  0.4550  df(ActivateDay.Avg) 5.1393
     train: epoch 81 loss 0.588522  auc  0.7698  rmse  0.1165  df(ActivateDay.Avg) 0.0002
               valid loss 9.830927  auc  0.7694  rmse  0.4550  df(ActivateDay.Avg) 5.1393
     train: epoch 82 loss 0.588190  auc  0.7690  rmse  0.1165  df(ActivateDay.Avg) 0.0008
               valid loss 9.818682  auc  0.7727  rmse  0.4558  df(ActivateDay.Avg) 5.1523
     train: epoch 83 loss 0.588001  auc  0.7705  rmse  0.1165  df(ActivateDay.Avg) 0.0002
               valid loss 9.827555  auc  0.7731  rmse  0.4551  df(ActivateDay.Avg) 5.1410
     train: epoch 84 loss 0.592028  auc  0.7696  rmse  0.1169  df(ActivateDay.Avg) 0.0005
               valid loss 9.829527  auc  0.7727  rmse  0.4548  df(ActivateDay.Avg) 5.1382
     train: epoch 85 loss 0.595061  auc  0.7699  rmse  0.1172  df(ActivateDay.Avg) 0.0008
               valid loss 9.808246  auc  0.7715  rmse  0.4554  df(ActivateDay.Avg) 5.1475
     train: epoch 86 loss 0.591676  auc  0.7686  rmse  0.1168  df(ActivateDay.Avg) 0.0015
               valid loss 9.837688  auc  0.7706  rmse  0.4541  df(ActivateDay.Avg) 5.1271
     train: epoch 87 loss 0.590048  auc  0.7701  rmse  0.1167  df(ActivateDay.Avg) 0.0010
               valid loss 9.845730  auc  0.7726  rmse  0.4554  df(ActivateDay.Avg) 5.1424
     train: epoch 88 loss 0.591455  auc  0.7704  rmse  0.1168  df(ActivateDay.Avg) 0.0007
               valid loss 9.814985  auc  0.7730  rmse  0.4555  df(ActivateDay.Avg) 5.1475
     train: epoch 89 loss 0.592804  auc  0.7702  rmse  0.1169  df(ActivateDay.Avg) 0.0008
               valid loss 9.797811  auc  0.7726  rmse  0.4549  df(ActivateDay.Avg) 5.1441
     train: epoch 90 loss 0.589448  auc  0.7703  rmse  0.1166  df(ActivateDay.Avg) 0.0003
               valid loss 9.814014  auc  0.7731  rmse  0.4554  df(ActivateDay.Avg) 5.1476
     train: epoch 91 loss 0.590884  auc  0.7706  rmse  0.1168  df(ActivateDay.Avg) 0.0019
               valid loss 9.839791  auc  0.7733  rmse  0.4533  df(ActivateDay.Avg) 5.1175
     train: epoch 92 loss 0.597802  auc  0.7696  rmse  0.1174  df(ActivateDay.Avg) 0.0004
               valid loss 9.838830  auc  0.7690  rmse  0.4542  df(ActivateDay.Avg) 5.1299
     train: epoch 93 loss 0.589658  auc  0.7694  rmse  0.1166  df(ActivateDay.Avg) 0.0016
               valid loss 9.854114  auc  0.7737  rmse  0.4560  df(ActivateDay.Avg) 5.1498
     train: epoch 94 loss 0.591239  auc  0.7688  rmse  0.1168  df(ActivateDay.Avg) 0.0001
               valid loss 9.839362  auc  0.7733  rmse  0.4558  df(ActivateDay.Avg) 5.1499
     train: epoch 95 loss 0.591191  auc  0.7688  rmse  0.1168  df(ActivateDay.Avg) 0.0020
               valid loss 9.866733  auc  0.7705  rmse  0.4539  df(ActivateDay.Avg) 5.1216
     train: epoch 96 loss 0.591853  auc  0.7687  rmse  0.1169  df(ActivateDay.Avg) 0.0000
               valid loss 9.834794  auc  0.7715  rmse  0.4545  df(ActivateDay.Avg) 5.1332
     train: epoch 97 loss 0.590103  auc  0.7702  rmse  0.1167  df(ActivateDay.Avg) 0.0006
               valid loss 9.806777  auc  0.7741  rmse  0.4539  df(ActivateDay.Avg) 5.1309
     train: epoch 98 loss 0.595916  auc  0.7706  rmse  0.1173  df(ActivateDay.Avg) 0.0013
               valid loss 9.838165  auc  0.7742  rmse  0.4554  df(ActivateDay.Avg) 5.1452
     train: epoch 99 loss 0.589840  auc  0.7707  rmse  0.1167  df(ActivateDay.Avg) 0.0016
               valid loss 9.839401  auc  0.7743  rmse  0.4545  df(ActivateDay.Avg) 5.1334
best_epoch:  67.0000
best_valid_auc 0.7695 best_valid_rmse 0.4531 best_valid_df 5.1148 
best_auc 0.7674 rmse 0.4530 df 5.1291
