{'model_name': 'LR', 'embedding_size': 32, 'seed': 2, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 0, 'dropout_p': 0.2, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23135,  6106,  3418,  2411,  1960,  1667,  1342,  1033,   849,
         643,   486,   360,   292,   201,   139,    97,    77,    64,
          32,    25,    23,     8,    10,    18])}
               valid loss 9.526129  auc  0.7423  rmse  0.4517  df(ActivateDay.Avg) 5.2036
                test loss 25.362344  auc  0.7341  rmse  0.4508  df(ActivateDay.Avg) 5.1197
      train: epoch 6 loss 4.815557  auc  0.6184  rmse  0.3333  df(ActivateDay.Avg) 0.0039
               valid loss 9.937264  auc  0.5620  rmse  0.4584  df(ActivateDay.Avg) 5.2358
      train: epoch 7 loss 0.979176  auc  0.6798  rmse  0.1503  df(ActivateDay.Avg) 0.0007
               valid loss 9.833439  auc  0.7251  rmse  0.4570  df(ActivateDay.Avg) 5.2511
      train: epoch 8 loss 2.555643  auc  0.6271  rmse  0.2428  df(ActivateDay.Avg) 0.0027
               valid loss 9.909329  auc  0.6418  rmse  0.4572  df(ActivateDay.Avg) 5.2345
      train: epoch 9 loss 0.986052  auc  0.6761  rmse  0.1508  df(ActivateDay.Avg) 0.0003
               valid loss 9.809703  auc  0.7275  rmse  0.4554  df(ActivateDay.Avg) 5.2324
     train: epoch 10 loss 1.850511  auc  0.6604  rmse  0.2066  df(ActivateDay.Avg) 0.0005
               valid loss 9.779104  auc  0.6844  rmse  0.4550  df(ActivateDay.Avg) 5.2206
     train: epoch 11 loss 1.006667  auc  0.6894  rmse  0.1524  df(ActivateDay.Avg) 0.0018
               valid loss 9.807738  auc  0.7511  rmse  0.4552  df(ActivateDay.Avg) 5.2318
     train: epoch 12 loss 2.211019  auc  0.6610  rmse  0.2259  df(ActivateDay.Avg) 0.0017
               valid loss 9.855906  auc  0.6880  rmse  0.4559  df(ActivateDay.Avg) 5.2315
     train: epoch 13 loss 0.928798  auc  0.7004  rmse  0.1464  df(ActivateDay.Avg) 0.0005
               valid loss 9.845853  auc  0.7236  rmse  0.4562  df(ActivateDay.Avg) 5.2377
     train: epoch 14 loss 0.839330  auc  0.7026  rmse  0.1392  df(ActivateDay.Avg) 0.0015
               valid loss 9.822965  auc  0.7454  rmse  0.4564  df(ActivateDay.Avg) 5.2440
     train: epoch 15 loss 1.189332  auc  0.6781  rmse  0.1656  df(ActivateDay.Avg) 0.0003
               valid loss 9.819627  auc  0.7177  rmse  0.4572  df(ActivateDay.Avg) 5.2525
     train: epoch 16 loss 0.798298  auc  0.7196  rmse  0.1357  df(ActivateDay.Avg) 0.0015
               valid loss 9.894627  auc  0.7297  rmse  0.4562  df(ActivateDay.Avg) 5.2328
     train: epoch 17 loss 1.073059  auc  0.7018  rmse  0.1573  df(ActivateDay.Avg) 0.0004
               valid loss 9.837343  auc  0.7718  rmse  0.4555  df(ActivateDay.Avg) 5.2317
     train: epoch 18 loss 0.726432  auc  0.7269  rmse  0.1295  df(ActivateDay.Avg) 0.0009
               valid loss 9.857517  auc  0.7393  rmse  0.4563  df(ActivateDay.Avg) 5.2377
     train: epoch 19 loss 0.822803  auc  0.7292  rmse  0.1378  df(ActivateDay.Avg) 0.0005
               valid loss 9.892540  auc  0.7463  rmse  0.4560  df(ActivateDay.Avg) 5.2289
     train: epoch 20 loss 0.696621  auc  0.7406  rmse  0.1268  df(ActivateDay.Avg) 0.0011
               valid loss 9.878838  auc  0.7384  rmse  0.4569  df(ActivateDay.Avg) 5.2422
     train: epoch 21 loss 1.658486  auc  0.7393  rmse  0.1956  df(ActivateDay.Avg) 0.0007
               valid loss 9.729052  auc  0.7431  rmse  0.4567  df(ActivateDay.Avg) 5.2568
     train: epoch 22 loss 0.671300  auc  0.7494  rmse  0.1245  df(ActivateDay.Avg) 0.0034
               valid loss 9.834159  auc  0.7699  rmse  0.4554  df(ActivateDay.Avg) 5.2307
     train: epoch 23 loss 0.625856  auc  0.7605  rmse  0.1202  df(ActivateDay.Avg) 0.0011
               valid loss 9.876778  auc  0.7659  rmse  0.4569  df(ActivateDay.Avg) 5.2436
     train: epoch 24 loss 0.641339  auc  0.7555  rmse  0.1216  df(ActivateDay.Avg) 0.0013
               valid loss 9.846362  auc  0.7754  rmse  0.4556  df(ActivateDay.Avg) 5.2319
     train: epoch 25 loss 0.641627  auc  0.7563  rmse  0.1217  df(ActivateDay.Avg) 0.0007
               valid loss 9.824753  auc  0.7612  rmse  0.4551  df(ActivateDay.Avg) 5.2280
     train: epoch 26 loss 0.730430  auc  0.7467  rmse  0.1298  df(ActivateDay.Avg) 0.0010
               valid loss 9.864117  auc  0.7668  rmse  0.4566  df(ActivateDay.Avg) 5.2419
     train: epoch 27 loss 0.657398  auc  0.7593  rmse  0.1232  df(ActivateDay.Avg) 0.0001
               valid loss 9.861804  auc  0.7734  rmse  0.4560  df(ActivateDay.Avg) 5.2348
     train: epoch 28 loss 0.692462  auc  0.7468  rmse  0.1264  df(ActivateDay.Avg) 0.0007
               valid loss 9.885642  auc  0.7658  rmse  0.4567  df(ActivateDay.Avg) 5.2405
     train: epoch 29 loss 0.617784  auc  0.7602  rmse  0.1194  df(ActivateDay.Avg) 0.0014
               valid loss 9.869763  auc  0.7734  rmse  0.4560  df(ActivateDay.Avg) 5.2334
     train: epoch 30 loss 0.643051  auc  0.7633  rmse  0.1218  df(ActivateDay.Avg) 0.0008
               valid loss 9.878813  auc  0.7725  rmse  0.4564  df(ActivateDay.Avg) 5.2375
     train: epoch 31 loss 0.627317  auc  0.7660  rmse  0.1203  df(ActivateDay.Avg) 0.0007
               valid loss 9.944341  auc  0.7382  rmse  0.4569  df(ActivateDay.Avg) 5.2335
     train: epoch 32 loss 0.617357  auc  0.7639  rmse  0.1193  df(ActivateDay.Avg) 0.0014
               valid loss 9.800461  auc  0.7766  rmse  0.4565  df(ActivateDay.Avg) 5.2505
     train: epoch 33 loss 0.602850  auc  0.7668  rmse  0.1179  df(ActivateDay.Avg) 0.0010
               valid loss 9.879618  auc  0.7493  rmse  0.4557  df(ActivateDay.Avg) 5.2267
     train: epoch 34 loss 0.611682  auc  0.7643  rmse  0.1188  df(ActivateDay.Avg) 0.0005
               valid loss 9.873930  auc  0.7616  rmse  0.4561  df(ActivateDay.Avg) 5.2335
     train: epoch 35 loss 0.610579  auc  0.7663  rmse  0.1187  df(ActivateDay.Avg) 0.0012
               valid loss 9.843666  auc  0.7754  rmse  0.4559  df(ActivateDay.Avg) 5.2367
     train: epoch 36 loss 0.602107  auc  0.7673  rmse  0.1179  df(ActivateDay.Avg) 0.0002
               valid loss 9.875452  auc  0.7564  rmse  0.4573  df(ActivateDay.Avg) 5.2487
     train: epoch 37 loss 0.600803  auc  0.7672  rmse  0.1177  df(ActivateDay.Avg) 0.0004
               valid loss 9.842232  auc  0.7766  rmse  0.4565  df(ActivateDay.Avg) 5.2437
     train: epoch 38 loss 0.596468  auc  0.7697  rmse  0.1173  df(ActivateDay.Avg) 0.0012
               valid loss 9.840794  auc  0.7741  rmse  0.4561  df(ActivateDay.Avg) 5.2386
     train: epoch 39 loss 0.596878  auc  0.7688  rmse  0.1173  df(ActivateDay.Avg) 0.0006
               valid loss 9.847673  auc  0.7752  rmse  0.4568  df(ActivateDay.Avg) 5.2476
     train: epoch 40 loss 0.600739  auc  0.7678  rmse  0.1177  df(ActivateDay.Avg) 0.0001
               valid loss 9.846186  auc  0.7757  rmse  0.4565  df(ActivateDay.Avg) 5.2430
     train: epoch 41 loss 0.593475  auc  0.7700  rmse  0.1170  df(ActivateDay.Avg) 0.0008
               valid loss 9.904152  auc  0.7694  rmse  0.4560  df(ActivateDay.Avg) 5.2274
     train: epoch 42 loss 0.610690  auc  0.7675  rmse  0.1187  df(ActivateDay.Avg) 0.0001
               valid loss 9.834121  auc  0.7742  rmse  0.4555  df(ActivateDay.Avg) 5.2317
     train: epoch 43 loss 0.593356  auc  0.7691  rmse  0.1170  df(ActivateDay.Avg) 0.0002
               valid loss 9.839308  auc  0.7740  rmse  0.4562  df(ActivateDay.Avg) 5.2411
     train: epoch 44 loss 0.597569  auc  0.7675  rmse  0.1174  df(ActivateDay.Avg) 0.0012
               valid loss 9.837539  auc  0.7702  rmse  0.4567  df(ActivateDay.Avg) 5.2474
     train: epoch 45 loss 0.597352  auc  0.7683  rmse  0.1174  df(ActivateDay.Avg) 0.0010
               valid loss 9.881369  auc  0.7742  rmse  0.4560  df(ActivateDay.Avg) 5.2321
     train: epoch 46 loss 0.595114  auc  0.7689  rmse  0.1172  df(ActivateDay.Avg) 0.0012
               valid loss 9.833776  auc  0.7754  rmse  0.4571  df(ActivateDay.Avg) 5.2535
     train: epoch 47 loss 0.596840  auc  0.7685  rmse  0.1173  df(ActivateDay.Avg) 0.0004
               valid loss 9.828052  auc  0.7759  rmse  0.4568  df(ActivateDay.Avg) 5.2506
     train: epoch 48 loss 0.602599  auc  0.7680  rmse  0.1179  df(ActivateDay.Avg) 0.0005
               valid loss 9.840219  auc  0.7778  rmse  0.4564  df(ActivateDay.Avg) 5.2428
     train: epoch 49 loss 0.602887  auc  0.7672  rmse  0.1179  df(ActivateDay.Avg) 0.0003
               valid loss 9.864884  auc  0.7751  rmse  0.4568  df(ActivateDay.Avg) 5.2445
     train: epoch 50 loss 0.594019  auc  0.7686  rmse  0.1171  df(ActivateDay.Avg) 0.0016
               valid loss 9.834497  auc  0.7751  rmse  0.4550  df(ActivateDay.Avg) 5.2260
     train: epoch 51 loss 0.600152  auc  0.7674  rmse  0.1177  df(ActivateDay.Avg) 0.0002
               valid loss 9.867717  auc  0.7769  rmse  0.4560  df(ActivateDay.Avg) 5.2339
     train: epoch 52 loss 0.599157  auc  0.7685  rmse  0.1176  df(ActivateDay.Avg) 0.0006
               valid loss 9.857168  auc  0.7765  rmse  0.4559  df(ActivateDay.Avg) 5.2337
     train: epoch 53 loss 0.596732  auc  0.7699  rmse  0.1173  df(ActivateDay.Avg) 0.0005
               valid loss 9.870156  auc  0.7753  rmse  0.4554  df(ActivateDay.Avg) 5.2263
     train: epoch 54 loss 0.596619  auc  0.7677  rmse  0.1173  df(ActivateDay.Avg) 0.0006
               valid loss 9.860329  auc  0.7684  rmse  0.4552  df(ActivateDay.Avg) 5.2249
     train: epoch 55 loss 0.600331  auc  0.7670  rmse  0.1177  df(ActivateDay.Avg) 0.0006
               valid loss 9.855887  auc  0.7765  rmse  0.4553  df(ActivateDay.Avg) 5.2265
     train: epoch 56 loss 0.596429  auc  0.7688  rmse  0.1173  df(ActivateDay.Avg) 0.0004
               valid loss 9.862451  auc  0.7752  rmse  0.4562  df(ActivateDay.Avg) 5.2371
     train: epoch 57 loss 0.598295  auc  0.7691  rmse  0.1175  df(ActivateDay.Avg) 0.0002
               valid loss 9.849315  auc  0.7758  rmse  0.4558  df(ActivateDay.Avg) 5.2335
     train: epoch 58 loss 0.604578  auc  0.7666  rmse  0.1181  df(ActivateDay.Avg) 0.0007
               valid loss 9.862859  auc  0.7736  rmse  0.4553  df(ActivateDay.Avg) 5.2248
     train: epoch 59 loss 0.595427  auc  0.7687  rmse  0.1172  df(ActivateDay.Avg) 0.0014
               valid loss 9.828244  auc  0.7730  rmse  0.4560  df(ActivateDay.Avg) 5.2393
     train: epoch 60 loss 0.605097  auc  0.7683  rmse  0.1182  df(ActivateDay.Avg) 0.0000
               valid loss 9.828802  auc  0.7745  rmse  0.4553  df(ActivateDay.Avg) 5.2305
     train: epoch 61 loss 0.595276  auc  0.7692  rmse  0.1172  df(ActivateDay.Avg) 0.0006
               valid loss 9.835822  auc  0.7774  rmse  0.4553  df(ActivateDay.Avg) 5.2303
     train: epoch 62 loss 0.598342  auc  0.7690  rmse  0.1175  df(ActivateDay.Avg) 0.0006
               valid loss 9.842050  auc  0.7744  rmse  0.4561  df(ActivateDay.Avg) 5.2381
     train: epoch 63 loss 0.595680  auc  0.7686  rmse  0.1172  df(ActivateDay.Avg) 0.0013
               valid loss 9.820366  auc  0.7758  rmse  0.4571  df(ActivateDay.Avg) 5.2547
     train: epoch 64 loss 0.598306  auc  0.7691  rmse  0.1175  df(ActivateDay.Avg) 0.0010
               valid loss 9.854530  auc  0.7736  rmse  0.4563  df(ActivateDay.Avg) 5.2395
     train: epoch 65 loss 0.596134  auc  0.7689  rmse  0.1173  df(ActivateDay.Avg) 0.0004
               valid loss 9.894948  auc  0.7716  rmse  0.4569  df(ActivateDay.Avg) 5.2416
     train: epoch 66 loss 0.599101  auc  0.7683  rmse  0.1176  df(ActivateDay.Avg) 0.0005
               valid loss 9.822091  auc  0.7766  rmse  0.4563  df(ActivateDay.Avg) 5.2445
     train: epoch 67 loss 0.601763  auc  0.7692  rmse  0.1178  df(ActivateDay.Avg) 0.0004
               valid loss 9.828512  auc  0.7716  rmse  0.4564  df(ActivateDay.Avg) 5.2439
     train: epoch 68 loss 0.596484  auc  0.7682  rmse  0.1173  df(ActivateDay.Avg) 0.0006
               valid loss 9.842360  auc  0.7755  rmse  0.4571  df(ActivateDay.Avg) 5.2514
     train: epoch 69 loss 0.598322  auc  0.7671  rmse  0.1175  df(ActivateDay.Avg) 0.0006
               valid loss 9.851974  auc  0.7751  rmse  0.4561  df(ActivateDay.Avg) 5.2375
     train: epoch 70 loss 0.597040  auc  0.7682  rmse  0.1174  df(ActivateDay.Avg) 0.0004
               valid loss 9.824433  auc  0.7766  rmse  0.4555  df(ActivateDay.Avg) 5.2341
     train: epoch 71 loss 0.603509  auc  0.7673  rmse  0.1180  df(ActivateDay.Avg) 0.0003
               valid loss 9.853460  auc  0.7766  rmse  0.4562  df(ActivateDay.Avg) 5.2389
     train: epoch 72 loss 0.595182  auc  0.7690  rmse  0.1172  df(ActivateDay.Avg) 0.0002
               valid loss 9.833167  auc  0.7774  rmse  0.4558  df(ActivateDay.Avg) 5.2366
     train: epoch 73 loss 0.595148  auc  0.7689  rmse  0.1172  df(ActivateDay.Avg) 0.0000
               valid loss 9.854006  auc  0.7754  rmse  0.4566  df(ActivateDay.Avg) 5.2438
     train: epoch 74 loss 0.597693  auc  0.7683  rmse  0.1174  df(ActivateDay.Avg) 0.0004
               valid loss 9.840594  auc  0.7735  rmse  0.4555  df(ActivateDay.Avg) 5.2317
     train: epoch 75 loss 0.601389  auc  0.7675  rmse  0.1178  df(ActivateDay.Avg) 0.0008
               valid loss 9.819957  auc  0.7763  rmse  0.4564  df(ActivateDay.Avg) 5.2457
     train: epoch 76 loss 0.594959  auc  0.7687  rmse  0.1172  df(ActivateDay.Avg) 0.0004
               valid loss 9.875855  auc  0.7745  rmse  0.4571  df(ActivateDay.Avg) 5.2474
     train: epoch 77 loss 0.595242  auc  0.7699  rmse  0.1172  df(ActivateDay.Avg) 0.0014
               valid loss 9.846576  auc  0.7786  rmse  0.4559  df(ActivateDay.Avg) 5.2363
     train: epoch 78 loss 0.595223  auc  0.7692  rmse  0.1172  df(ActivateDay.Avg) 0.0004
               valid loss 9.847251  auc  0.7775  rmse  0.4553  df(ActivateDay.Avg) 5.2277
     train: epoch 79 loss 0.597135  auc  0.7682  rmse  0.1174  df(ActivateDay.Avg) 0.0001
               valid loss 9.853284  auc  0.7741  rmse  0.4558  df(ActivateDay.Avg) 5.2331
     train: epoch 80 loss 0.595044  auc  0.7688  rmse  0.1172  df(ActivateDay.Avg) 0.0006
               valid loss 9.839648  auc  0.7763  rmse  0.4560  df(ActivateDay.Avg) 5.2378
     train: epoch 81 loss 0.595065  auc  0.7677  rmse  0.1172  df(ActivateDay.Avg) 0.0006
               valid loss 9.842204  auc  0.7771  rmse  0.4558  df(ActivateDay.Avg) 5.2353
     train: epoch 82 loss 0.597216  auc  0.7691  rmse  0.1174  df(ActivateDay.Avg) 0.0015
               valid loss 9.869246  auc  0.7710  rmse  0.4576  df(ActivateDay.Avg) 5.2545
     train: epoch 83 loss 0.594742  auc  0.7683  rmse  0.1171  df(ActivateDay.Avg) 0.0013
               valid loss 9.864693  auc  0.7763  rmse  0.4557  df(ActivateDay.Avg) 5.2307
     train: epoch 84 loss 0.595414  auc  0.7689  rmse  0.1172  df(ActivateDay.Avg) 0.0004
               valid loss 9.848464  auc  0.7759  rmse  0.4558  df(ActivateDay.Avg) 5.2339
     train: epoch 85 loss 0.594190  auc  0.7674  rmse  0.1171  df(ActivateDay.Avg) 0.0005
               valid loss 9.862420  auc  0.7752  rmse  0.4561  df(ActivateDay.Avg) 5.2365
     train: epoch 86 loss 0.596293  auc  0.7676  rmse  0.1173  df(ActivateDay.Avg) 0.0004
               valid loss 9.842188  auc  0.7776  rmse  0.4560  df(ActivateDay.Avg) 5.2380
     train: epoch 87 loss 0.600791  auc  0.7684  rmse  0.1177  df(ActivateDay.Avg) 0.0002
               valid loss 9.830380  auc  0.7753  rmse  0.4564  df(ActivateDay.Avg) 5.2454
     train: epoch 88 loss 0.596553  auc  0.7695  rmse  0.1173  df(ActivateDay.Avg) 0.0007
               valid loss 9.847349  auc  0.7746  rmse  0.4558  df(ActivateDay.Avg) 5.2341
     train: epoch 89 loss 0.598118  auc  0.7684  rmse  0.1175  df(ActivateDay.Avg) 0.0001
               valid loss 9.862582  auc  0.7696  rmse  0.4556  df(ActivateDay.Avg) 5.2297
     train: epoch 90 loss 0.595875  auc  0.7685  rmse  0.1173  df(ActivateDay.Avg) 0.0011
               valid loss 9.835001  auc  0.7729  rmse  0.4565  df(ActivateDay.Avg) 5.2447
     train: epoch 91 loss 0.597314  auc  0.7684  rmse  0.1174  df(ActivateDay.Avg) 0.0003
               valid loss 9.873912  auc  0.7756  rmse  0.4570  df(ActivateDay.Avg) 5.2459
     train: epoch 92 loss 0.596214  auc  0.7682  rmse  0.1173  df(ActivateDay.Avg) 0.0003
               valid loss 9.844314  auc  0.7756  rmse  0.4569  df(ActivateDay.Avg) 5.2490
     train: epoch 93 loss 0.599798  auc  0.7681  rmse  0.1176  df(ActivateDay.Avg) 0.0008
               valid loss 9.839936  auc  0.7775  rmse  0.4552  df(ActivateDay.Avg) 5.2282
     train: epoch 94 loss 0.595174  auc  0.7691  rmse  0.1172  df(ActivateDay.Avg) 0.0003
               valid loss 9.823436  auc  0.7768  rmse  0.4563  df(ActivateDay.Avg) 5.2437
     train: epoch 95 loss 0.598123  auc  0.7678  rmse  0.1175  df(ActivateDay.Avg) 0.0005
               valid loss 9.848505  auc  0.7766  rmse  0.4552  df(ActivateDay.Avg) 5.2259
     train: epoch 96 loss 0.593213  auc  0.7695  rmse  0.1170  df(ActivateDay.Avg) 0.0025
               valid loss 9.822756  auc  0.7763  rmse  0.4570  df(ActivateDay.Avg) 5.2541
     train: epoch 97 loss 0.602956  auc  0.7671  rmse  0.1179  df(ActivateDay.Avg) 0.0017
               valid loss 9.833545  auc  0.7757  rmse  0.4563  df(ActivateDay.Avg) 5.2434
     train: epoch 98 loss 0.595486  auc  0.7685  rmse  0.1172  df(ActivateDay.Avg) 0.0007
               valid loss 9.830433  auc  0.7773  rmse  0.4557  df(ActivateDay.Avg) 5.2356
     train: epoch 99 loss 0.594466  auc  0.7686  rmse  0.1171  df(ActivateDay.Avg) 0.0002
               valid loss 9.837960  auc  0.7781  rmse  0.4555  df(ActivateDay.Avg) 5.2325
best_epoch:  5.0000
best_valid_auc 0.7423 best_valid_rmse 0.4517 best_valid_df 5.2036 
best_auc 0.7341 rmse 0.4508 df 5.1197
