{'model_name': 'LR', 'embedding_size': 32, 'seed': 3, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'BCE', 'cuda': 0, 'dropout_p': 0.2, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23273,  6098,  3348,  2442,  1930,  1635,  1322,  1028,   842,
         639,   485,   370,   288,   199,   134,   100,    81,    57,
          37,    27,    24,    16,    10,    11])}
     train: epoch 22 loss 24.769738  auc  0.7746  rmse  0.4378  df(ActivateDay.Avg) 4.6039
               valid loss 8.203675  auc  0.7792  rmse  0.4368  df(ActivateDay.Avg) 4.6180
     train: epoch 23 loss 24.771475  auc  0.7744  rmse  0.4379  df(ActivateDay.Avg) 4.6082
               valid loss 8.182099  auc  0.7800  rmse  0.4353  df(ActivateDay.Avg) 4.5590
                test loss 22.205404  auc  0.7732  rmse  0.4342  df(ActivateDay.Avg) 4.5687
     train: epoch 24 loss 24.773897  auc  0.7744  rmse  0.4369  df(ActivateDay.Avg) 4.5938
               valid loss 8.196960  auc  0.7797  rmse  0.4382  df(ActivateDay.Avg) 4.6576
     train: epoch 25 loss 24.761773  auc  0.7750  rmse  0.4378  df(ActivateDay.Avg) 4.6065
               valid loss 8.204089  auc  0.7793  rmse  0.4380  df(ActivateDay.Avg) 4.6234
     train: epoch 26 loss 24.769643  auc  0.7745  rmse  0.4367  df(ActivateDay.Avg) 4.5952
               valid loss 8.180058  auc  0.7801  rmse  0.4389  df(ActivateDay.Avg) 4.6152
                test loss 22.215632  auc  0.7729  rmse  0.4373  df(ActivateDay.Avg) 4.6192
     train: epoch 27 loss 24.754379  auc  0.7749  rmse  0.4385  df(ActivateDay.Avg) 4.6134
               valid loss 8.207521  auc  0.7791  rmse  0.4358  df(ActivateDay.Avg) 4.5946
     train: epoch 28 loss 24.759640  auc  0.7745  rmse  0.4376  df(ActivateDay.Avg) 4.6028
               valid loss 8.186883  auc  0.7799  rmse  0.4366  df(ActivateDay.Avg) 4.6049
     train: epoch 29 loss 24.752268  auc  0.7746  rmse  0.4370  df(ActivateDay.Avg) 4.5945
               valid loss 8.196510  auc  0.7797  rmse  0.4388  df(ActivateDay.Avg) 4.6638
     train: epoch 30 loss 24.756077  auc  0.7749  rmse  0.4382  df(ActivateDay.Avg) 4.6150
               valid loss 8.181916  auc  0.7801  rmse  0.4366  df(ActivateDay.Avg) 4.5985
     train: epoch 31 loss 24.755906  auc  0.7749  rmse  0.4375  df(ActivateDay.Avg) 4.6031
               valid loss 8.196034  auc  0.7801  rmse  0.4376  df(ActivateDay.Avg) 4.6619
                test loss 22.125309  auc  0.7732  rmse  0.4363  df(ActivateDay.Avg) 4.6665
     train: epoch 32 loss 24.754666  auc  0.7750  rmse  0.4371  df(ActivateDay.Avg) 4.6049
               valid loss 8.193242  auc  0.7795  rmse  0.4357  df(ActivateDay.Avg) 4.5320
     train: epoch 33 loss 24.755670  auc  0.7747  rmse  0.4373  df(ActivateDay.Avg) 4.5982
               valid loss 8.189174  auc  0.7798  rmse  0.4375  df(ActivateDay.Avg) 4.6092
     train: epoch 34 loss 24.752171  auc  0.7749  rmse  0.4374  df(ActivateDay.Avg) 4.6023
               valid loss 8.197779  auc  0.7790  rmse  0.4355  df(ActivateDay.Avg) 4.5566
     train: epoch 35 loss 24.747498  auc  0.7747  rmse  0.4371  df(ActivateDay.Avg) 4.5961
               valid loss 8.199327  auc  0.7793  rmse  0.4395  df(ActivateDay.Avg) 4.6593
     train: epoch 36 loss 24.753602  auc  0.7750  rmse  0.4375  df(ActivateDay.Avg) 4.6074
               valid loss 8.193456  auc  0.7795  rmse  0.4368  df(ActivateDay.Avg) 4.5716
     train: epoch 37 loss 24.749825  auc  0.7749  rmse  0.4392  df(ActivateDay.Avg) 4.6234
               valid loss 8.195865  auc  0.7796  rmse  0.4336  df(ActivateDay.Avg) 4.5543
     train: epoch 38 loss 24.753530  auc  0.7750  rmse  0.4367  df(ActivateDay.Avg) 4.5952
               valid loss 8.191608  auc  0.7797  rmse  0.4351  df(ActivateDay.Avg) 4.5536
     train: epoch 39 loss 24.749710  auc  0.7751  rmse  0.4370  df(ActivateDay.Avg) 4.6000
               valid loss 8.183602  auc  0.7802  rmse  0.4355  df(ActivateDay.Avg) 4.5474
                test loss 22.215102  auc  0.7734  rmse  0.4339  df(ActivateDay.Avg) 4.5510
     train: epoch 40 loss 24.753476  auc  0.7750  rmse  0.4377  df(ActivateDay.Avg) 4.6044
               valid loss 8.189811  auc  0.7799  rmse  0.4365  df(ActivateDay.Avg) 4.6110
     train: epoch 41 loss 24.746531  auc  0.7749  rmse  0.4379  df(ActivateDay.Avg) 4.6092
               valid loss 8.198364  auc  0.7790  rmse  0.4352  df(ActivateDay.Avg) 4.5715
     train: epoch 42 loss 24.751303  auc  0.7750  rmse  0.4371  df(ActivateDay.Avg) 4.5978
               valid loss 8.185814  auc  0.7799  rmse  0.4354  df(ActivateDay.Avg) 4.5809
     train: epoch 43 loss 24.745623  auc  0.7752  rmse  0.4365  df(ActivateDay.Avg) 4.5953
               valid loss 8.183439  auc  0.7800  rmse  0.4378  df(ActivateDay.Avg) 4.5909
     train: epoch 44 loss 24.737745  auc  0.7751  rmse  0.4378  df(ActivateDay.Avg) 4.6081
               valid loss 8.187769  auc  0.7799  rmse  0.4362  df(ActivateDay.Avg) 4.5550
     train: epoch 45 loss 24.747350  auc  0.7751  rmse  0.4381  df(ActivateDay.Avg) 4.6125
               valid loss 8.184780  auc  0.7801  rmse  0.4346  df(ActivateDay.Avg) 4.5506
     train: epoch 46 loss 24.739447  auc  0.7748  rmse  0.4363  df(ActivateDay.Avg) 4.5883
               valid loss 8.188854  auc  0.7794  rmse  0.4386  df(ActivateDay.Avg) 4.6140
     train: epoch 47 loss 24.746051  auc  0.7751  rmse  0.4382  df(ActivateDay.Avg) 4.6096
               valid loss 8.188247  auc  0.7800  rmse  0.4377  df(ActivateDay.Avg) 4.6353
     train: epoch 48 loss 24.744339  auc  0.7750  rmse  0.4376  df(ActivateDay.Avg) 4.6098
               valid loss 8.182504  auc  0.7802  rmse  0.4350  df(ActivateDay.Avg) 4.5486
                test loss 22.218916  auc  0.7732  rmse  0.4334  df(ActivateDay.Avg) 4.5510
     train: epoch 49 loss 24.746927  auc  0.7751  rmse  0.4370  df(ActivateDay.Avg) 4.6005
               valid loss 8.194964  auc  0.7800  rmse  0.4349  df(ActivateDay.Avg) 4.5144
     train: epoch 50 loss 24.739943  auc  0.7755  rmse  0.4376  df(ActivateDay.Avg) 4.6004
               valid loss 8.185958  auc  0.7803  rmse  0.4370  df(ActivateDay.Avg) 4.6297
                test loss 22.111311  auc  0.7733  rmse  0.4356  df(ActivateDay.Avg) 4.6336
     train: epoch 51 loss 24.739664  auc  0.7752  rmse  0.4367  df(ActivateDay.Avg) 4.5974
               valid loss 8.187477  auc  0.7795  rmse  0.4376  df(ActivateDay.Avg) 4.5915
     train: epoch 52 loss 24.738966  auc  0.7749  rmse  0.4372  df(ActivateDay.Avg) 4.5997
               valid loss 8.182399  auc  0.7802  rmse  0.4392  df(ActivateDay.Avg) 4.6329
     train: epoch 53 loss 24.744193  auc  0.7751  rmse  0.4383  df(ActivateDay.Avg) 4.6152
               valid loss 8.187090  auc  0.7802  rmse  0.4353  df(ActivateDay.Avg) 4.5702
     train: epoch 54 loss 24.744835  auc  0.7753  rmse  0.4379  df(ActivateDay.Avg) 4.6082
               valid loss 8.186401  auc  0.7798  rmse  0.4348  df(ActivateDay.Avg) 4.5751
     train: epoch 55 loss 24.739159  auc  0.7749  rmse  0.4368  df(ActivateDay.Avg) 4.5944
               valid loss 8.182952  auc  0.7802  rmse  0.4368  df(ActivateDay.Avg) 4.6019
     train: epoch 56 loss 24.738142  auc  0.7754  rmse  0.4386  df(ActivateDay.Avg) 4.6202
               valid loss 8.184772  auc  0.7803  rmse  0.4326  df(ActivateDay.Avg) 4.5307
                test loss 22.223528  auc  0.7733  rmse  0.4309  df(ActivateDay.Avg) 4.5322
     train: epoch 57 loss 24.733452  auc  0.7752  rmse  0.4361  df(ActivateDay.Avg) 4.5875
               valid loss 8.180064  auc  0.7800  rmse  0.4365  df(ActivateDay.Avg) 4.5631
     train: epoch 58 loss 24.737219  auc  0.7756  rmse  0.4370  df(ActivateDay.Avg) 4.5941
               valid loss 8.193503  auc  0.7792  rmse  0.4399  df(ActivateDay.Avg) 4.6628
     train: epoch 59 loss 24.738259  auc  0.7750  rmse  0.4381  df(ActivateDay.Avg) 4.6078
               valid loss 8.190957  auc  0.7804  rmse  0.4391  df(ActivateDay.Avg) 4.6820
                test loss 22.213355  auc  0.7732  rmse  0.4380  df(ActivateDay.Avg) 4.6885
     train: epoch 60 loss 24.738487  auc  0.7750  rmse  0.4374  df(ActivateDay.Avg) 4.6053
               valid loss 8.187625  auc  0.7794  rmse  0.4370  df(ActivateDay.Avg) 4.6163
     train: epoch 61 loss 24.734844  auc  0.7749  rmse  0.4376  df(ActivateDay.Avg) 4.6075
               valid loss 8.181665  auc  0.7803  rmse  0.4364  df(ActivateDay.Avg) 4.6026
     train: epoch 62 loss 24.733304  auc  0.7753  rmse  0.4371  df(ActivateDay.Avg) 4.6007
               valid loss 8.190829  auc  0.7792  rmse  0.4368  df(ActivateDay.Avg) 4.5906
     train: epoch 63 loss 24.727749  auc  0.7752  rmse  0.4378  df(ActivateDay.Avg) 4.6074
               valid loss 8.187676  auc  0.7797  rmse  0.4350  df(ActivateDay.Avg) 4.5347
     train: epoch 64 loss 24.739052  auc  0.7750  rmse  0.4373  df(ActivateDay.Avg) 4.6009
               valid loss 8.181286  auc  0.7801  rmse  0.4374  df(ActivateDay.Avg) 4.6203
     train: epoch 65 loss 24.734116  auc  0.7756  rmse  0.4378  df(ActivateDay.Avg) 4.6077
               valid loss 8.197596  auc  0.7793  rmse  0.4354  df(ActivateDay.Avg) 4.5827
     train: epoch 66 loss 24.737156  auc  0.7751  rmse  0.4364  df(ActivateDay.Avg) 4.5913
               valid loss 8.184339  auc  0.7802  rmse  0.4388  df(ActivateDay.Avg) 4.6393
     train: epoch 67 loss 24.741688  auc  0.7751  rmse  0.4373  df(ActivateDay.Avg) 4.6033
               valid loss 8.187931  auc  0.7801  rmse  0.4398  df(ActivateDay.Avg) 4.6603
     train: epoch 68 loss 24.737516  auc  0.7752  rmse  0.4384  df(ActivateDay.Avg) 4.6178
               valid loss 8.187501  auc  0.7799  rmse  0.4351  df(ActivateDay.Avg) 4.5499
     train: epoch 69 loss 24.726190  auc  0.7752  rmse  0.4366  df(ActivateDay.Avg) 4.5955
               valid loss 8.198790  auc  0.7791  rmse  0.4363  df(ActivateDay.Avg) 4.5352
     train: epoch 70 loss 24.738436  auc  0.7752  rmse  0.4385  df(ActivateDay.Avg) 4.6143
               valid loss 8.186111  auc  0.7800  rmse  0.4354  df(ActivateDay.Avg) 4.5989
     train: epoch 71 loss 24.735684  auc  0.7748  rmse  0.4368  df(ActivateDay.Avg) 4.5983
               valid loss 8.181191  auc  0.7801  rmse  0.4364  df(ActivateDay.Avg) 4.5696
     train: epoch 72 loss 24.726452  auc  0.7752  rmse  0.4377  df(ActivateDay.Avg) 4.6039
               valid loss 8.184362  auc  0.7802  rmse  0.4362  df(ActivateDay.Avg) 4.6056
     train: epoch 73 loss 24.729357  auc  0.7750  rmse  0.4369  df(ActivateDay.Avg) 4.5995
               valid loss 8.181795  auc  0.7807  rmse  0.4361  df(ActivateDay.Avg) 4.5823
                test loss 22.116813  auc  0.7739  rmse  0.4349  df(ActivateDay.Avg) 4.5884
     train: epoch 74 loss 24.729183  auc  0.7747  rmse  0.4374  df(ActivateDay.Avg) 4.6065
               valid loss 8.179191  auc  0.7806  rmse  0.4358  df(ActivateDay.Avg) 4.5407
     train: epoch 75 loss 24.731432  auc  0.7750  rmse  0.4370  df(ActivateDay.Avg) 4.5962
               valid loss 8.180706  auc  0.7802  rmse  0.4378  df(ActivateDay.Avg) 4.5836
     train: epoch 76 loss 24.729057  auc  0.7753  rmse  0.4379  df(ActivateDay.Avg) 4.6067
               valid loss 8.191174  auc  0.7801  rmse  0.4367  df(ActivateDay.Avg) 4.5966
     train: epoch 77 loss 24.734443  auc  0.7751  rmse  0.4390  df(ActivateDay.Avg) 4.6199
               valid loss 8.183714  auc  0.7803  rmse  0.4339  df(ActivateDay.Avg) 4.5835
     train: epoch 78 loss 24.730282  auc  0.7752  rmse  0.4359  df(ActivateDay.Avg) 4.5883
               valid loss 8.174830  auc  0.7806  rmse  0.4361  df(ActivateDay.Avg) 4.5724
     train: epoch 79 loss 24.731230  auc  0.7754  rmse  0.4376  df(ActivateDay.Avg) 4.6038
               valid loss 8.188881  auc  0.7801  rmse  0.4372  df(ActivateDay.Avg) 4.6268
     train: epoch 80 loss 24.730443  auc  0.7754  rmse  0.4366  df(ActivateDay.Avg) 4.5958
               valid loss 8.189196  auc  0.7799  rmse  0.4381  df(ActivateDay.Avg) 4.6071
     train: epoch 81 loss 24.733808  auc  0.7751  rmse  0.4382  df(ActivateDay.Avg) 4.6131
               valid loss 8.190364  auc  0.7797  rmse  0.4349  df(ActivateDay.Avg) 4.5563
     train: epoch 82 loss 24.730457  auc  0.7753  rmse  0.4381  df(ActivateDay.Avg) 4.6103
               valid loss 8.185214  auc  0.7802  rmse  0.4335  df(ActivateDay.Avg) 4.5659
     train: epoch 83 loss 24.730996  auc  0.7752  rmse  0.4361  df(ActivateDay.Avg) 4.5879
               valid loss 8.189495  auc  0.7800  rmse  0.4375  df(ActivateDay.Avg) 4.6107
     train: epoch 84 loss 24.734882  auc  0.7755  rmse  0.4373  df(ActivateDay.Avg) 4.6009
               valid loss 8.186978  auc  0.7797  rmse  0.4384  df(ActivateDay.Avg) 4.6352
     train: epoch 85 loss 24.727435  auc  0.7752  rmse  0.4378  df(ActivateDay.Avg) 4.6089
               valid loss 8.188446  auc  0.7798  rmse  0.4371  df(ActivateDay.Avg) 4.5904
     train: epoch 86 loss 24.731504  auc  0.7749  rmse  0.4376  df(ActivateDay.Avg) 4.6092
               valid loss 8.178595  auc  0.7805  rmse  0.4355  df(ActivateDay.Avg) 4.5788
     train: epoch 87 loss 24.730260  auc  0.7753  rmse  0.4378  df(ActivateDay.Avg) 4.6050
               valid loss 8.189127  auc  0.7799  rmse  0.4364  df(ActivateDay.Avg) 4.6226
     train: epoch 88 loss 24.731847  auc  0.7751  rmse  0.4369  df(ActivateDay.Avg) 4.5997
               valid loss 8.191247  auc  0.7791  rmse  0.4358  df(ActivateDay.Avg) 4.5542
     train: epoch 89 loss 24.735949  auc  0.7753  rmse  0.4377  df(ActivateDay.Avg) 4.6066
               valid loss 8.182168  auc  0.7799  rmse  0.4353  df(ActivateDay.Avg) 4.5506
     train: epoch 90 loss 24.726069  auc  0.7756  rmse  0.4377  df(ActivateDay.Avg) 4.6061
               valid loss 8.189323  auc  0.7802  rmse  0.4356  df(ActivateDay.Avg) 4.5944
     train: epoch 91 loss 24.738239  auc  0.7752  rmse  0.4365  df(ActivateDay.Avg) 4.5898
               valid loss 8.182834  auc  0.7801  rmse  0.4386  df(ActivateDay.Avg) 4.6444
     train: epoch 92 loss 24.725717  auc  0.7751  rmse  0.4386  df(ActivateDay.Avg) 4.6205
               valid loss 8.196905  auc  0.7796  rmse  0.4334  df(ActivateDay.Avg) 4.5241
     train: epoch 93 loss 24.732901  auc  0.7754  rmse  0.4362  df(ActivateDay.Avg) 4.5916
               valid loss 8.182697  auc  0.7800  rmse  0.4364  df(ActivateDay.Avg) 4.5783
     train: epoch 94 loss 24.735669  auc  0.7754  rmse  0.4374  df(ActivateDay.Avg) 4.6000
               valid loss 8.176722  auc  0.7805  rmse  0.4369  df(ActivateDay.Avg) 4.5928
     train: epoch 95 loss 24.729170  auc  0.7753  rmse  0.4374  df(ActivateDay.Avg) 4.6032
               valid loss 8.180729  auc  0.7802  rmse  0.4370  df(ActivateDay.Avg) 4.5972
     train: epoch 96 loss 24.733749  auc  0.7756  rmse  0.4379  df(ActivateDay.Avg) 4.6084
               valid loss 8.182192  auc  0.7800  rmse  0.4364  df(ActivateDay.Avg) 4.6043
     train: epoch 97 loss 24.727990  auc  0.7754  rmse  0.4369  df(ActivateDay.Avg) 4.6000
               valid loss 8.184115  auc  0.7796  rmse  0.4372  df(ActivateDay.Avg) 4.5976
     train: epoch 98 loss 24.727859  auc  0.7753  rmse  0.4371  df(ActivateDay.Avg) 4.5997
               valid loss 8.189498  auc  0.7795  rmse  0.4378  df(ActivateDay.Avg) 4.6025
     train: epoch 99 loss 24.728692  auc  0.7751  rmse  0.4378  df(ActivateDay.Avg) 4.6091
               valid loss 8.180623  auc  0.7802  rmse  0.4363  df(ActivateDay.Avg) 4.5730
best_epoch:  73.0000
best_valid_auc 0.7807 best_valid_rmse 0.4361 best_valid_df 4.5823 
best_auc 0.7739 rmse 0.4349 df 4.5884
