{'model_name': 'LR', 'embedding_size': 32, 'seed': 5, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'BCE', 'cuda': 0, 'dropout_p': 0.2, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
     train: epoch 17 loss 24.692606  auc  0.7761  rmse  0.4404  df(ActivateDay.Avg) 4.6270
               valid loss 8.311163  auc  0.7748  rmse  0.4341  df(ActivateDay.Avg) 4.5281
     train: epoch 18 loss 24.695498  auc  0.7758  rmse  0.4381  df(ActivateDay.Avg) 4.6009
               valid loss 8.293069  auc  0.7756  rmse  0.4372  df(ActivateDay.Avg) 4.5627
     train: epoch 19 loss 24.681415  auc  0.7761  rmse  0.4401  df(ActivateDay.Avg) 4.6217
               valid loss 8.325287  auc  0.7752  rmse  0.4346  df(ActivateDay.Avg) 4.5270
     train: epoch 20 loss 24.681560  auc  0.7758  rmse  0.4393  df(ActivateDay.Avg) 4.6108
               valid loss 8.285911  auc  0.7765  rmse  0.4365  df(ActivateDay.Avg) 4.5727
     train: epoch 21 loss 24.678708  auc  0.7763  rmse  0.4384  df(ActivateDay.Avg) 4.6058
               valid loss 8.319443  auc  0.7747  rmse  0.4373  df(ActivateDay.Avg) 4.6048
     train: epoch 22 loss 24.673286  auc  0.7762  rmse  0.4386  df(ActivateDay.Avg) 4.6078
               valid loss 8.276006  auc  0.7767  rmse  0.4393  df(ActivateDay.Avg) 4.6123
     train: epoch 23 loss 24.678747  auc  0.7757  rmse  0.4392  df(ActivateDay.Avg) 4.6122
               valid loss 8.315933  auc  0.7750  rmse  0.4393  df(ActivateDay.Avg) 4.6145
     train: epoch 24 loss 24.677346  auc  0.7764  rmse  0.4395  df(ActivateDay.Avg) 4.6165
               valid loss 8.279227  auc  0.7760  rmse  0.4404  df(ActivateDay.Avg) 4.6704
     train: epoch 25 loss 24.659109  auc  0.7767  rmse  0.4389  df(ActivateDay.Avg) 4.6131
               valid loss 8.298449  auc  0.7751  rmse  0.4391  df(ActivateDay.Avg) 4.5937
     train: epoch 26 loss 24.677324  auc  0.7765  rmse  0.4392  df(ActivateDay.Avg) 4.6120
               valid loss 8.307579  auc  0.7744  rmse  0.4400  df(ActivateDay.Avg) 4.6342
     train: epoch 27 loss 24.670305  auc  0.7766  rmse  0.4404  df(ActivateDay.Avg) 4.6283
               valid loss 8.288491  auc  0.7760  rmse  0.4367  df(ActivateDay.Avg) 4.5714
     train: epoch 28 loss 24.663951  auc  0.7760  rmse  0.4396  df(ActivateDay.Avg) 4.6186
               valid loss 8.278501  auc  0.7764  rmse  0.4351  df(ActivateDay.Avg) 4.5447
     train: epoch 29 loss 24.661883  auc  0.7764  rmse  0.4387  df(ActivateDay.Avg) 4.6063
               valid loss 8.274635  auc  0.7767  rmse  0.4380  df(ActivateDay.Avg) 4.6040
     train: epoch 30 loss 24.665167  auc  0.7765  rmse  0.4389  df(ActivateDay.Avg) 4.6120
               valid loss 8.287204  auc  0.7765  rmse  0.4365  df(ActivateDay.Avg) 4.5520
     train: epoch 31 loss 24.662378  auc  0.7765  rmse  0.4397  df(ActivateDay.Avg) 4.6200
               valid loss 8.287348  auc  0.7763  rmse  0.4351  df(ActivateDay.Avg) 4.5429
     train: epoch 32 loss 24.642883  auc  0.7768  rmse  0.4395  df(ActivateDay.Avg) 4.6144
               valid loss 8.346082  auc  0.7722  rmse  0.4366  df(ActivateDay.Avg) 4.6293
     train: epoch 33 loss 24.657109  auc  0.7764  rmse  0.4380  df(ActivateDay.Avg) 4.6015
               valid loss 8.276174  auc  0.7768  rmse  0.4378  df(ActivateDay.Avg) 4.5805
     train: epoch 34 loss 24.654019  auc  0.7764  rmse  0.4393  df(ActivateDay.Avg) 4.6150
               valid loss 8.275829  auc  0.7768  rmse  0.4381  df(ActivateDay.Avg) 4.6005
     train: epoch 35 loss 24.653643  auc  0.7768  rmse  0.4388  df(ActivateDay.Avg) 4.6092
               valid loss 8.280322  auc  0.7758  rmse  0.4394  df(ActivateDay.Avg) 4.6368
     train: epoch 36 loss 24.657297  auc  0.7761  rmse  0.4398  df(ActivateDay.Avg) 4.6237
               valid loss 8.272645  auc  0.7769  rmse  0.4365  df(ActivateDay.Avg) 4.5737
                test loss 22.201157  auc  0.7737  rmse  0.4354  df(ActivateDay.Avg) 4.5861
     train: epoch 37 loss 24.653423  auc  0.7766  rmse  0.4388  df(ActivateDay.Avg) 4.6102
               valid loss 8.278696  auc  0.7767  rmse  0.4382  df(ActivateDay.Avg) 4.5982
     train: epoch 38 loss 24.648405  auc  0.7765  rmse  0.4399  df(ActivateDay.Avg) 4.6239
               valid loss 8.273829  auc  0.7767  rmse  0.4359  df(ActivateDay.Avg) 4.5756
     train: epoch 39 loss 24.648265  auc  0.7769  rmse  0.4381  df(ActivateDay.Avg) 4.6036
               valid loss 8.292752  auc  0.7768  rmse  0.4367  df(ActivateDay.Avg) 4.5181
     train: epoch 40 loss 24.651536  auc  0.7764  rmse  0.4401  df(ActivateDay.Avg) 4.6223
               valid loss 8.277044  auc  0.7761  rmse  0.4360  df(ActivateDay.Avg) 4.5801
     train: epoch 41 loss 24.645407  auc  0.7766  rmse  0.4395  df(ActivateDay.Avg) 4.6162
               valid loss 8.280148  auc  0.7765  rmse  0.4350  df(ActivateDay.Avg) 4.5670
     train: epoch 42 loss 24.640186  auc  0.7769  rmse  0.4378  df(ActivateDay.Avg) 4.5968
               valid loss 8.278359  auc  0.7761  rmse  0.4399  df(ActivateDay.Avg) 4.6548
     train: epoch 43 loss 24.646115  auc  0.7765  rmse  0.4391  df(ActivateDay.Avg) 4.6144
               valid loss 8.277875  auc  0.7765  rmse  0.4409  df(ActivateDay.Avg) 4.6841
     train: epoch 44 loss 24.649322  auc  0.7769  rmse  0.4387  df(ActivateDay.Avg) 4.6121
               valid loss 8.281083  auc  0.7764  rmse  0.4388  df(ActivateDay.Avg) 4.5963
     train: epoch 45 loss 24.644644  auc  0.7767  rmse  0.4400  df(ActivateDay.Avg) 4.6237
               valid loss 8.283452  auc  0.7764  rmse  0.4365  df(ActivateDay.Avg) 4.5530
     train: epoch 46 loss 24.648381  auc  0.7767  rmse  0.4388  df(ActivateDay.Avg) 4.6111
               valid loss 8.280515  auc  0.7763  rmse  0.4362  df(ActivateDay.Avg) 4.5710
     train: epoch 47 loss 24.643705  auc  0.7768  rmse  0.4386  df(ActivateDay.Avg) 4.6064
               valid loss 8.307657  auc  0.7755  rmse  0.4391  df(ActivateDay.Avg) 4.6225
     train: epoch 48 loss 24.648550  auc  0.7771  rmse  0.4391  df(ActivateDay.Avg) 4.6138
               valid loss 8.277295  auc  0.7765  rmse  0.4391  df(ActivateDay.Avg) 4.6256
     train: epoch 49 loss 24.645540  auc  0.7767  rmse  0.4401  df(ActivateDay.Avg) 4.6263
               valid loss 8.272580  auc  0.7765  rmse  0.4368  df(ActivateDay.Avg) 4.5948
     train: epoch 50 loss 24.642890  auc  0.7769  rmse  0.4384  df(ActivateDay.Avg) 4.6079
               valid loss 8.276850  auc  0.7762  rmse  0.4365  df(ActivateDay.Avg) 4.5762
     train: epoch 51 loss 24.647485  auc  0.7764  rmse  0.4394  df(ActivateDay.Avg) 4.6188
               valid loss 8.282520  auc  0.7769  rmse  0.4354  df(ActivateDay.Avg) 4.5363
     train: epoch 52 loss 24.642140  auc  0.7768  rmse  0.4386  df(ActivateDay.Avg) 4.6070
               valid loss 8.288171  auc  0.7766  rmse  0.4363  df(ActivateDay.Avg) 4.5526
     train: epoch 53 loss 24.646586  auc  0.7767  rmse  0.4391  df(ActivateDay.Avg) 4.6124
               valid loss 8.285572  auc  0.7761  rmse  0.4387  df(ActivateDay.Avg) 4.6393
     train: epoch 54 loss 24.642214  auc  0.7765  rmse  0.4378  df(ActivateDay.Avg) 4.6012
               valid loss 8.290430  auc  0.7763  rmse  0.4401  df(ActivateDay.Avg) 4.6130
     train: epoch 55 loss 24.639942  auc  0.7768  rmse  0.4412  df(ActivateDay.Avg) 4.6365
               valid loss 8.274842  auc  0.7763  rmse  0.4373  df(ActivateDay.Avg) 4.6370
     train: epoch 56 loss 24.634944  auc  0.7770  rmse  0.4385  df(ActivateDay.Avg) 4.6059
               valid loss 8.306971  auc  0.7747  rmse  0.4379  df(ActivateDay.Avg) 4.6633
     train: epoch 57 loss 24.646392  auc  0.7767  rmse  0.4380  df(ActivateDay.Avg) 4.6058
               valid loss 8.290084  auc  0.7760  rmse  0.4398  df(ActivateDay.Avg) 4.6123
     train: epoch 58 loss 24.640465  auc  0.7771  rmse  0.4394  df(ActivateDay.Avg) 4.6172
               valid loss 8.272663  auc  0.7768  rmse  0.4383  df(ActivateDay.Avg) 4.5987
     train: epoch 59 loss 24.645838  auc  0.7767  rmse  0.4399  df(ActivateDay.Avg) 4.6228
               valid loss 8.274536  auc  0.7767  rmse  0.4378  df(ActivateDay.Avg) 4.6193
     train: epoch 60 loss 24.643429  auc  0.7764  rmse  0.4378  df(ActivateDay.Avg) 4.6031
               valid loss 8.284108  auc  0.7769  rmse  0.4382  df(ActivateDay.Avg) 4.5610
                test loss 22.213070  auc  0.7737  rmse  0.4370  df(ActivateDay.Avg) 4.5731
     train: epoch 61 loss 24.637238  auc  0.7768  rmse  0.4398  df(ActivateDay.Avg) 4.6242
               valid loss 8.308569  auc  0.7759  rmse  0.4352  df(ActivateDay.Avg) 4.5128
     train: epoch 62 loss 24.648123  auc  0.7766  rmse  0.4390  df(ActivateDay.Avg) 4.6122
               valid loss 8.277573  auc  0.7766  rmse  0.4377  df(ActivateDay.Avg) 4.5937
     train: epoch 63 loss 24.635596  auc  0.7768  rmse  0.4380  df(ActivateDay.Avg) 4.6050
               valid loss 8.302293  auc  0.7760  rmse  0.4382  df(ActivateDay.Avg) 4.5401
     train: epoch 64 loss 24.641609  auc  0.7769  rmse  0.4408  df(ActivateDay.Avg) 4.6293
               valid loss 8.273122  auc  0.7767  rmse  0.4358  df(ActivateDay.Avg) 4.5776
     train: epoch 65 loss 24.636010  auc  0.7773  rmse  0.4383  df(ActivateDay.Avg) 4.6040
               valid loss 8.279866  auc  0.7763  rmse  0.4379  df(ActivateDay.Avg) 4.6130
     train: epoch 66 loss 24.638900  auc  0.7767  rmse  0.4392  df(ActivateDay.Avg) 4.6171
               valid loss 8.276439  auc  0.7766  rmse  0.4368  df(ActivateDay.Avg) 4.5732
     train: epoch 67 loss 24.637994  auc  0.7767  rmse  0.4388  df(ActivateDay.Avg) 4.6081
               valid loss 8.275462  auc  0.7763  rmse  0.4392  df(ActivateDay.Avg) 4.6446
     train: epoch 68 loss 24.636058  auc  0.7772  rmse  0.4395  df(ActivateDay.Avg) 4.6229
               valid loss 8.282758  auc  0.7760  rmse  0.4367  df(ActivateDay.Avg) 4.5699
     train: epoch 69 loss 24.642285  auc  0.7771  rmse  0.4382  df(ActivateDay.Avg) 4.6023
               valid loss 8.278393  auc  0.7766  rmse  0.4399  df(ActivateDay.Avg) 4.6454
     train: epoch 70 loss 24.634581  auc  0.7769  rmse  0.4397  df(ActivateDay.Avg) 4.6240
               valid loss 8.277077  auc  0.7765  rmse  0.4365  df(ActivateDay.Avg) 4.5793
     train: epoch 71 loss 24.644151  auc  0.7767  rmse  0.4386  df(ActivateDay.Avg) 4.6064
               valid loss 8.278414  auc  0.7765  rmse  0.4385  df(ActivateDay.Avg) 4.6168
     train: epoch 72 loss 24.638783  auc  0.7769  rmse  0.4395  df(ActivateDay.Avg) 4.6255
               valid loss 8.283978  auc  0.7765  rmse  0.4350  df(ActivateDay.Avg) 4.5305
     train: epoch 73 loss 24.637129  auc  0.7769  rmse  0.4388  df(ActivateDay.Avg) 4.6088
               valid loss 8.273325  auc  0.7767  rmse  0.4379  df(ActivateDay.Avg) 4.5941
     train: epoch 74 loss 24.641493  auc  0.7765  rmse  0.4391  df(ActivateDay.Avg) 4.6142
               valid loss 8.275231  auc  0.7768  rmse  0.4372  df(ActivateDay.Avg) 4.5858
     train: epoch 75 loss 24.633387  auc  0.7774  rmse  0.4384  df(ActivateDay.Avg) 4.6048
               valid loss 8.277944  auc  0.7764  rmse  0.4398  df(ActivateDay.Avg) 4.6462
     train: epoch 76 loss 24.631864  auc  0.7771  rmse  0.4391  df(ActivateDay.Avg) 4.6136
               valid loss 8.274526  auc  0.7765  rmse  0.4415  df(ActivateDay.Avg) 4.6840
     train: epoch 77 loss 24.640369  auc  0.7768  rmse  0.4399  df(ActivateDay.Avg) 4.6262
               valid loss 8.272650  auc  0.7768  rmse  0.4364  df(ActivateDay.Avg) 4.5986
     train: epoch 78 loss 24.635244  auc  0.7772  rmse  0.4387  df(ActivateDay.Avg) 4.6140
               valid loss 8.274428  auc  0.7764  rmse  0.4365  df(ActivateDay.Avg) 4.5835
     train: epoch 79 loss 24.634126  auc  0.7769  rmse  0.4386  df(ActivateDay.Avg) 4.6106
               valid loss 8.290696  auc  0.7767  rmse  0.4358  df(ActivateDay.Avg) 4.5219
     train: epoch 80 loss 24.637559  auc  0.7769  rmse  0.4391  df(ActivateDay.Avg) 4.6123
               valid loss 8.280616  auc  0.7762  rmse  0.4382  df(ActivateDay.Avg) 4.6211
     train: epoch 81 loss 24.636372  auc  0.7770  rmse  0.4388  df(ActivateDay.Avg) 4.6118
               valid loss 8.274727  auc  0.7767  rmse  0.4383  df(ActivateDay.Avg) 4.6173
     train: epoch 82 loss 24.638502  auc  0.7772  rmse  0.4394  df(ActivateDay.Avg) 4.6186
               valid loss 8.287908  auc  0.7764  rmse  0.4369  df(ActivateDay.Avg) 4.5821
     train: epoch 83 loss 24.633476  auc  0.7772  rmse  0.4385  df(ActivateDay.Avg) 4.6068
               valid loss 8.286308  auc  0.7759  rmse  0.4391  df(ActivateDay.Avg) 4.6083
     train: epoch 84 loss 24.638236  auc  0.7768  rmse  0.4384  df(ActivateDay.Avg) 4.6035
               valid loss 8.275032  auc  0.7767  rmse  0.4427  df(ActivateDay.Avg) 4.7078
     train: epoch 85 loss 24.636689  auc  0.7768  rmse  0.4399  df(ActivateDay.Avg) 4.6294
               valid loss 8.284609  auc  0.7764  rmse  0.4379  df(ActivateDay.Avg) 4.5673
     train: epoch 86 loss 24.634349  auc  0.7772  rmse  0.4397  df(ActivateDay.Avg) 4.6189
               valid loss 8.278530  auc  0.7762  rmse  0.4358  df(ActivateDay.Avg) 4.5810
     train: epoch 87 loss 24.635139  auc  0.7768  rmse  0.4385  df(ActivateDay.Avg) 4.6088
               valid loss 8.279004  auc  0.7766  rmse  0.4369  df(ActivateDay.Avg) 4.5841
     train: epoch 88 loss 24.638377  auc  0.7770  rmse  0.4389  df(ActivateDay.Avg) 4.6123
               valid loss 8.276623  auc  0.7766  rmse  0.4375  df(ActivateDay.Avg) 4.5979
     train: epoch 89 loss 24.635245  auc  0.7769  rmse  0.4393  df(ActivateDay.Avg) 4.6150
               valid loss 8.274612  auc  0.7766  rmse  0.4385  df(ActivateDay.Avg) 4.6352
     train: epoch 90 loss 24.632812  auc  0.7768  rmse  0.4378  df(ActivateDay.Avg) 4.6004
               valid loss 8.278269  auc  0.7766  rmse  0.4412  df(ActivateDay.Avg) 4.6748
     train: epoch 91 loss 24.634694  auc  0.7769  rmse  0.4400  df(ActivateDay.Avg) 4.6279
               valid loss 8.273680  auc  0.7766  rmse  0.4372  df(ActivateDay.Avg) 4.5868
     train: epoch 92 loss 24.632537  auc  0.7770  rmse  0.4385  df(ActivateDay.Avg) 4.6052
               valid loss 8.270837  auc  0.7767  rmse  0.4391  df(ActivateDay.Avg) 4.6284
     train: epoch 93 loss 24.632109  auc  0.7770  rmse  0.4387  df(ActivateDay.Avg) 4.6108
               valid loss 8.283078  auc  0.7765  rmse  0.4403  df(ActivateDay.Avg) 4.6406
     train: epoch 94 loss 24.638853  auc  0.7771  rmse  0.4402  df(ActivateDay.Avg) 4.6305
               valid loss 8.280441  auc  0.7765  rmse  0.4368  df(ActivateDay.Avg) 4.5759
     train: epoch 95 loss 24.639908  auc  0.7768  rmse  0.4389  df(ActivateDay.Avg) 4.6131
               valid loss 8.288678  auc  0.7762  rmse  0.4366  df(ActivateDay.Avg) 4.5705
     train: epoch 96 loss 24.630371  auc  0.7766  rmse  0.4382  df(ActivateDay.Avg) 4.6018
               valid loss 8.290554  auc  0.7761  rmse  0.4386  df(ActivateDay.Avg) 4.6260
     train: epoch 97 loss 24.634692  auc  0.7771  rmse  0.4399  df(ActivateDay.Avg) 4.6268
               valid loss 8.272703  auc  0.7766  rmse  0.4361  df(ActivateDay.Avg) 4.5664
     train: epoch 98 loss 24.631449  auc  0.7768  rmse  0.4391  df(ActivateDay.Avg) 4.6115
               valid loss 8.272495  auc  0.7767  rmse  0.4372  df(ActivateDay.Avg) 4.6067
     train: epoch 99 loss 24.634044  auc  0.7770  rmse  0.4391  df(ActivateDay.Avg) 4.6140
               valid loss 8.274136  auc  0.7767  rmse  0.4373  df(ActivateDay.Avg) 4.6200
best_epoch:  60.0000
best_valid_auc 0.7769 best_valid_rmse 0.4382 best_valid_df 4.5610 
best_auc 0.7737 rmse 0.4370 df 4.5731
