{'model_name': 'LR', 'embedding_size': 32, 'seed': 4, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'BCE', 'cuda': 0, 'dropout_p': 0.2, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23219,  6088,  3385,  2428,  1947,  1622,  1333,  1032,   853,
         626,   502,   369,   296,   207,   138,    92,    74,    64,
          34,    26,    23,    14,     8,    16])}
     train: epoch 19 loss 24.697729  auc  0.7762  rmse  0.4400  df(ActivateDay.Avg) 4.6115
               valid loss 8.278893  auc  0.7746  rmse  0.4381  df(ActivateDay.Avg) 4.6379
     train: epoch 20 loss 24.690006  auc  0.7764  rmse  0.4391  df(ActivateDay.Avg) 4.5960
               valid loss 8.273175  auc  0.7749  rmse  0.4378  df(ActivateDay.Avg) 4.6548
     train: epoch 21 loss 24.679746  auc  0.7764  rmse  0.4380  df(ActivateDay.Avg) 4.5840
               valid loss 8.280381  auc  0.7748  rmse  0.4411  df(ActivateDay.Avg) 4.7066
     train: epoch 22 loss 24.679333  auc  0.7762  rmse  0.4402  df(ActivateDay.Avg) 4.6133
               valid loss 8.297818  auc  0.7746  rmse  0.4352  df(ActivateDay.Avg) 4.5500
     train: epoch 23 loss 24.671068  auc  0.7763  rmse  0.4380  df(ActivateDay.Avg) 4.5831
               valid loss 8.291913  auc  0.7739  rmse  0.4403  df(ActivateDay.Avg) 4.7061
     train: epoch 24 loss 24.679058  auc  0.7763  rmse  0.4388  df(ActivateDay.Avg) 4.5944
               valid loss 8.285560  auc  0.7743  rmse  0.4401  df(ActivateDay.Avg) 4.6421
     train: epoch 25 loss 24.678741  auc  0.7761  rmse  0.4392  df(ActivateDay.Avg) 4.6024
               valid loss 8.293466  auc  0.7748  rmse  0.4374  df(ActivateDay.Avg) 4.5797
     train: epoch 26 loss 24.675979  auc  0.7762  rmse  0.4391  df(ActivateDay.Avg) 4.5984
               valid loss 8.292888  auc  0.7740  rmse  0.4379  df(ActivateDay.Avg) 4.6477
     train: epoch 27 loss 24.669737  auc  0.7766  rmse  0.4380  df(ActivateDay.Avg) 4.5858
               valid loss 8.273924  auc  0.7753  rmse  0.4412  df(ActivateDay.Avg) 4.7012
                test loss 22.171454  auc  0.7740  rmse  0.4398  df(ActivateDay.Avg) 4.6601
     train: epoch 28 loss 24.676070  auc  0.7765  rmse  0.4393  df(ActivateDay.Avg) 4.6046
               valid loss 8.279107  auc  0.7749  rmse  0.4394  df(ActivateDay.Avg) 4.6492
     train: epoch 29 loss 24.671182  auc  0.7764  rmse  0.4388  df(ActivateDay.Avg) 4.5956
               valid loss 8.277921  auc  0.7753  rmse  0.4390  df(ActivateDay.Avg) 4.6779
     train: epoch 30 loss 24.657067  auc  0.7767  rmse  0.4386  df(ActivateDay.Avg) 4.5954
               valid loss 8.307587  auc  0.7742  rmse  0.4384  df(ActivateDay.Avg) 4.6154
     train: epoch 31 loss 24.673107  auc  0.7765  rmse  0.4387  df(ActivateDay.Avg) 4.5926
               valid loss 8.276527  auc  0.7755  rmse  0.4407  df(ActivateDay.Avg) 4.6947
                test loss 22.199122  auc  0.7737  rmse  0.4387  df(ActivateDay.Avg) 4.6465
     train: epoch 32 loss 24.668052  auc  0.7769  rmse  0.4384  df(ActivateDay.Avg) 4.5955
               valid loss 8.271353  auc  0.7751  rmse  0.4408  df(ActivateDay.Avg) 4.6732
     train: epoch 33 loss 24.671183  auc  0.7768  rmse  0.4392  df(ActivateDay.Avg) 4.6014
               valid loss 8.269755  auc  0.7753  rmse  0.4394  df(ActivateDay.Avg) 4.6657
     train: epoch 34 loss 24.658968  auc  0.7767  rmse  0.4383  df(ActivateDay.Avg) 4.5927
               valid loss 8.291166  auc  0.7746  rmse  0.4392  df(ActivateDay.Avg) 4.6382
     train: epoch 35 loss 24.662123  auc  0.7767  rmse  0.4403  df(ActivateDay.Avg) 4.6149
               valid loss 8.285657  auc  0.7752  rmse  0.4351  df(ActivateDay.Avg) 4.5941
     train: epoch 36 loss 24.657955  auc  0.7772  rmse  0.4378  df(ActivateDay.Avg) 4.5858
               valid loss 8.282886  auc  0.7753  rmse  0.4384  df(ActivateDay.Avg) 4.6427
     train: epoch 37 loss 24.665035  auc  0.7768  rmse  0.4383  df(ActivateDay.Avg) 4.5920
               valid loss 8.290999  auc  0.7749  rmse  0.4380  df(ActivateDay.Avg) 4.6126
     train: epoch 38 loss 24.654852  auc  0.7768  rmse  0.4398  df(ActivateDay.Avg) 4.6082
               valid loss 8.274436  auc  0.7752  rmse  0.4363  df(ActivateDay.Avg) 4.6065
     train: epoch 39 loss 24.663309  auc  0.7767  rmse  0.4384  df(ActivateDay.Avg) 4.5894
               valid loss 8.286145  auc  0.7743  rmse  0.4382  df(ActivateDay.Avg) 4.6812
     train: epoch 40 loss 24.649159  auc  0.7770  rmse  0.4392  df(ActivateDay.Avg) 4.6032
               valid loss 8.288363  auc  0.7743  rmse  0.4383  df(ActivateDay.Avg) 4.6781
     train: epoch 41 loss 24.654500  auc  0.7771  rmse  0.4376  df(ActivateDay.Avg) 4.5830
               valid loss 8.283997  auc  0.7745  rmse  0.4408  df(ActivateDay.Avg) 4.7211
     train: epoch 42 loss 24.652641  auc  0.7769  rmse  0.4380  df(ActivateDay.Avg) 4.5908
               valid loss 8.285258  auc  0.7741  rmse  0.4413  df(ActivateDay.Avg) 4.6725
     train: epoch 43 loss 24.659746  auc  0.7766  rmse  0.4394  df(ActivateDay.Avg) 4.6058
               valid loss 8.286924  auc  0.7744  rmse  0.4390  df(ActivateDay.Avg) 4.6254
     train: epoch 44 loss 24.656604  auc  0.7768  rmse  0.4403  df(ActivateDay.Avg) 4.6140
               valid loss 8.270359  auc  0.7751  rmse  0.4349  df(ActivateDay.Avg) 4.6245
     train: epoch 45 loss 24.654236  auc  0.7770  rmse  0.4383  df(ActivateDay.Avg) 4.5924
               valid loss 8.272324  auc  0.7750  rmse  0.4359  df(ActivateDay.Avg) 4.6398
     train: epoch 46 loss 24.652336  auc  0.7767  rmse  0.4380  df(ActivateDay.Avg) 4.5883
               valid loss 8.268609  auc  0.7752  rmse  0.4399  df(ActivateDay.Avg) 4.6918
     train: epoch 47 loss 24.651524  auc  0.7765  rmse  0.4386  df(ActivateDay.Avg) 4.5963
               valid loss 8.274835  auc  0.7748  rmse  0.4400  df(ActivateDay.Avg) 4.7137
     train: epoch 48 loss 24.649902  auc  0.7769  rmse  0.4382  df(ActivateDay.Avg) 4.5924
               valid loss 8.277176  auc  0.7749  rmse  0.4392  df(ActivateDay.Avg) 4.6456
     train: epoch 49 loss 24.654917  auc  0.7767  rmse  0.4395  df(ActivateDay.Avg) 4.6062
               valid loss 8.267528  auc  0.7753  rmse  0.4367  df(ActivateDay.Avg) 4.6255
     train: epoch 50 loss 24.657183  auc  0.7770  rmse  0.4395  df(ActivateDay.Avg) 4.6082
               valid loss 8.274451  auc  0.7753  rmse  0.4341  df(ActivateDay.Avg) 4.5909
     train: epoch 51 loss 24.644786  auc  0.7767  rmse  0.4365  df(ActivateDay.Avg) 4.5673
               valid loss 8.290963  auc  0.7741  rmse  0.4414  df(ActivateDay.Avg) 4.7050
     train: epoch 52 loss 24.649678  auc  0.7770  rmse  0.4399  df(ActivateDay.Avg) 4.6172
               valid loss 8.282741  auc  0.7751  rmse  0.4365  df(ActivateDay.Avg) 4.5931
     train: epoch 53 loss 24.650773  auc  0.7771  rmse  0.4378  df(ActivateDay.Avg) 4.5838
               valid loss 8.273208  auc  0.7749  rmse  0.4401  df(ActivateDay.Avg) 4.6872
     train: epoch 54 loss 24.646940  auc  0.7768  rmse  0.4390  df(ActivateDay.Avg) 4.6006
               valid loss 8.270556  auc  0.7749  rmse  0.4401  df(ActivateDay.Avg) 4.6846
     train: epoch 55 loss 24.652559  auc  0.7772  rmse  0.4384  df(ActivateDay.Avg) 4.5943
               valid loss 8.284753  auc  0.7743  rmse  0.4396  df(ActivateDay.Avg) 4.6709
     train: epoch 56 loss 24.646588  auc  0.7768  rmse  0.4388  df(ActivateDay.Avg) 4.5984
               valid loss 8.283652  auc  0.7742  rmse  0.4381  df(ActivateDay.Avg) 4.6358
     train: epoch 57 loss 24.641494  auc  0.7769  rmse  0.4394  df(ActivateDay.Avg) 4.6022
               valid loss 8.278836  auc  0.7748  rmse  0.4377  df(ActivateDay.Avg) 4.6612
     train: epoch 58 loss 24.647125  auc  0.7772  rmse  0.4382  df(ActivateDay.Avg) 4.5939
               valid loss 8.278505  auc  0.7754  rmse  0.4375  df(ActivateDay.Avg) 4.6039
     train: epoch 59 loss 24.654236  auc  0.7770  rmse  0.4398  df(ActivateDay.Avg) 4.6067
               valid loss 8.274680  auc  0.7749  rmse  0.4350  df(ActivateDay.Avg) 4.6063
     train: epoch 60 loss 24.646383  auc  0.7772  rmse  0.4380  df(ActivateDay.Avg) 4.5870
               valid loss 8.269713  auc  0.7753  rmse  0.4380  df(ActivateDay.Avg) 4.6659
     train: epoch 61 loss 24.644099  auc  0.7770  rmse  0.4378  df(ActivateDay.Avg) 4.5868
               valid loss 8.280749  auc  0.7747  rmse  0.4401  df(ActivateDay.Avg) 4.6703
     train: epoch 62 loss 24.641975  auc  0.7771  rmse  0.4392  df(ActivateDay.Avg) 4.6047
               valid loss 8.284055  auc  0.7744  rmse  0.4377  df(ActivateDay.Avg) 4.6326
     train: epoch 63 loss 24.653408  auc  0.7770  rmse  0.4382  df(ActivateDay.Avg) 4.5908
               valid loss 8.275456  auc  0.7751  rmse  0.4381  df(ActivateDay.Avg) 4.6233
     train: epoch 64 loss 24.648488  auc  0.7772  rmse  0.4389  df(ActivateDay.Avg) 4.6007
               valid loss 8.273544  auc  0.7752  rmse  0.4380  df(ActivateDay.Avg) 4.6391
     train: epoch 65 loss 24.642094  auc  0.7774  rmse  0.4376  df(ActivateDay.Avg) 4.5823
               valid loss 8.280894  auc  0.7750  rmse  0.4412  df(ActivateDay.Avg) 4.6716
     train: epoch 66 loss 24.644501  auc  0.7771  rmse  0.4397  df(ActivateDay.Avg) 4.6105
               valid loss 8.268617  auc  0.7754  rmse  0.4393  df(ActivateDay.Avg) 4.6589
     train: epoch 67 loss 24.635733  auc  0.7773  rmse  0.4387  df(ActivateDay.Avg) 4.5962
               valid loss 8.273220  auc  0.7750  rmse  0.4396  df(ActivateDay.Avg) 4.6754
     train: epoch 68 loss 24.638568  auc  0.7770  rmse  0.4384  df(ActivateDay.Avg) 4.5948
               valid loss 8.275343  auc  0.7747  rmse  0.4386  df(ActivateDay.Avg) 4.6343
     train: epoch 69 loss 24.641186  auc  0.7770  rmse  0.4395  df(ActivateDay.Avg) 4.6038
               valid loss 8.278902  auc  0.7749  rmse  0.4384  df(ActivateDay.Avg) 4.6856
     train: epoch 70 loss 24.644919  auc  0.7773  rmse  0.4380  df(ActivateDay.Avg) 4.5899
               valid loss 8.267084  auc  0.7753  rmse  0.4396  df(ActivateDay.Avg) 4.6817
     train: epoch 71 loss 24.643594  auc  0.7773  rmse  0.4401  df(ActivateDay.Avg) 4.6134
               valid loss 8.272247  auc  0.7749  rmse  0.4370  df(ActivateDay.Avg) 4.6614
     train: epoch 72 loss 24.638642  auc  0.7774  rmse  0.4375  df(ActivateDay.Avg) 4.5838
               valid loss 8.276016  auc  0.7750  rmse  0.4381  df(ActivateDay.Avg) 4.6455
     train: epoch 73 loss 24.641878  auc  0.7771  rmse  0.4389  df(ActivateDay.Avg) 4.6018
               valid loss 8.276268  auc  0.7751  rmse  0.4364  df(ActivateDay.Avg) 4.5981
     train: epoch 74 loss 24.637227  auc  0.7774  rmse  0.4381  df(ActivateDay.Avg) 4.5874
               valid loss 8.280625  auc  0.7749  rmse  0.4384  df(ActivateDay.Avg) 4.6585
     train: epoch 75 loss 24.638351  auc  0.7771  rmse  0.4390  df(ActivateDay.Avg) 4.6006
               valid loss 8.277395  auc  0.7750  rmse  0.4371  df(ActivateDay.Avg) 4.6374
     train: epoch 76 loss 24.641219  auc  0.7772  rmse  0.4384  df(ActivateDay.Avg) 4.5949
               valid loss 8.272914  auc  0.7750  rmse  0.4386  df(ActivateDay.Avg) 4.6440
     train: epoch 77 loss 24.640029  auc  0.7772  rmse  0.4391  df(ActivateDay.Avg) 4.6029
               valid loss 8.276064  auc  0.7748  rmse  0.4365  df(ActivateDay.Avg) 4.6197
     train: epoch 78 loss 24.641107  auc  0.7774  rmse  0.4390  df(ActivateDay.Avg) 4.5991
               valid loss 8.274233  auc  0.7750  rmse  0.4364  df(ActivateDay.Avg) 4.6255
     train: epoch 79 loss 24.641340  auc  0.7772  rmse  0.4385  df(ActivateDay.Avg) 4.5936
               valid loss 8.271067  auc  0.7750  rmse  0.4373  df(ActivateDay.Avg) 4.6454
     train: epoch 80 loss 24.639097  auc  0.7772  rmse  0.4378  df(ActivateDay.Avg) 4.5855
               valid loss 8.270994  auc  0.7751  rmse  0.4400  df(ActivateDay.Avg) 4.6940
     train: epoch 81 loss 24.644135  auc  0.7771  rmse  0.4388  df(ActivateDay.Avg) 4.6005
               valid loss 8.269681  auc  0.7752  rmse  0.4391  df(ActivateDay.Avg) 4.6619
     train: epoch 82 loss 24.641459  auc  0.7771  rmse  0.4388  df(ActivateDay.Avg) 4.6018
               valid loss 8.284802  auc  0.7747  rmse  0.4371  df(ActivateDay.Avg) 4.5970
     train: epoch 83 loss 24.634728  auc  0.7775  rmse  0.4379  df(ActivateDay.Avg) 4.5859
               valid loss 8.273018  auc  0.7750  rmse  0.4391  df(ActivateDay.Avg) 4.6548
     train: epoch 84 loss 24.641836  auc  0.7775  rmse  0.4399  df(ActivateDay.Avg) 4.6100
               valid loss 8.271747  auc  0.7752  rmse  0.4374  df(ActivateDay.Avg) 4.6732
     train: epoch 85 loss 24.639739  auc  0.7773  rmse  0.4388  df(ActivateDay.Avg) 4.5990
               valid loss 8.271560  auc  0.7753  rmse  0.4367  df(ActivateDay.Avg) 4.6577
     train: epoch 86 loss 24.643012  auc  0.7771  rmse  0.4383  df(ActivateDay.Avg) 4.5958
               valid loss 8.267761  auc  0.7753  rmse  0.4370  df(ActivateDay.Avg) 4.6305
     train: epoch 87 loss 24.633146  auc  0.7773  rmse  0.4378  df(ActivateDay.Avg) 4.5853
               valid loss 8.278690  auc  0.7747  rmse  0.4395  df(ActivateDay.Avg) 4.6557
     train: epoch 88 loss 24.637080  auc  0.7773  rmse  0.4386  df(ActivateDay.Avg) 4.5950
               valid loss 8.277893  auc  0.7750  rmse  0.4387  df(ActivateDay.Avg) 4.6663
     train: epoch 89 loss 24.640934  auc  0.7769  rmse  0.4390  df(ActivateDay.Avg) 4.5994
               valid loss 8.267230  auc  0.7754  rmse  0.4392  df(ActivateDay.Avg) 4.6895
     train: epoch 90 loss 24.637227  auc  0.7772  rmse  0.4388  df(ActivateDay.Avg) 4.6001
               valid loss 8.287778  auc  0.7746  rmse  0.4374  df(ActivateDay.Avg) 4.6324
     train: epoch 91 loss 24.631924  auc  0.7775  rmse  0.4384  df(ActivateDay.Avg) 4.5936
               valid loss 8.266795  auc  0.7750  rmse  0.4388  df(ActivateDay.Avg) 4.6571
     train: epoch 92 loss 24.627929  auc  0.7768  rmse  0.4378  df(ActivateDay.Avg) 4.5874
               valid loss 8.274305  auc  0.7751  rmse  0.4404  df(ActivateDay.Avg) 4.6567
     train: epoch 93 loss 24.638505  auc  0.7770  rmse  0.4396  df(ActivateDay.Avg) 4.6049
               valid loss 8.274735  auc  0.7748  rmse  0.4388  df(ActivateDay.Avg) 4.6634
     train: epoch 94 loss 24.644401  auc  0.7773  rmse  0.4390  df(ActivateDay.Avg) 4.6017
               valid loss 8.269342  auc  0.7754  rmse  0.4385  df(ActivateDay.Avg) 4.6748
     train: epoch 95 loss 24.639596  auc  0.7772  rmse  0.4392  df(ActivateDay.Avg) 4.6037
               valid loss 8.266469  auc  0.7752  rmse  0.4371  df(ActivateDay.Avg) 4.6474
     train: epoch 96 loss 24.639406  auc  0.7773  rmse  0.4376  df(ActivateDay.Avg) 4.5864
               valid loss 8.273128  auc  0.7749  rmse  0.4387  df(ActivateDay.Avg) 4.6613
     train: epoch 97 loss 24.633486  auc  0.7774  rmse  0.4389  df(ActivateDay.Avg) 4.5985
               valid loss 8.278476  auc  0.7744  rmse  0.4387  df(ActivateDay.Avg) 4.6784
     train: epoch 98 loss 24.644277  auc  0.7771  rmse  0.4383  df(ActivateDay.Avg) 4.5914
               valid loss 8.269365  auc  0.7753  rmse  0.4390  df(ActivateDay.Avg) 4.6825
     train: epoch 99 loss 24.635373  auc  0.7775  rmse  0.4388  df(ActivateDay.Avg) 4.5981
               valid loss 8.283595  auc  0.7745  rmse  0.4387  df(ActivateDay.Avg) 4.6716
best_epoch:  31.0000
best_valid_auc 0.7755 best_valid_rmse 0.4407 best_valid_df 4.6947 
best_auc 0.7737 rmse 0.4387 df 4.6465
