{'model_name': 'LR', 'embedding_size': 32, 'seed': 4, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 0, 'dropout_p': 0.2, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23219,  6088,  3385,  2428,  1947,  1622,  1333,  1032,   853,
         626,   502,   369,   296,   207,   138,    92,    74,    64,
          34,    26,    23,    14,     8,    16])}
     train: epoch 25 loss 0.692470  auc  0.7518  rmse  0.1264  df(ActivateDay.Avg) 0.0001
               valid loss 9.824401  auc  0.7704  rmse  0.4542  df(ActivateDay.Avg) 5.1912
     train: epoch 26 loss 0.664396  auc  0.7595  rmse  0.1238  df(ActivateDay.Avg) 0.0010
               valid loss 9.686478  auc  0.7495  rmse  0.4546  df(ActivateDay.Avg) 5.2105
     train: epoch 27 loss 0.813981  auc  0.7499  rmse  0.1370  df(ActivateDay.Avg) 0.0004
               valid loss 9.804005  auc  0.7694  rmse  0.4549  df(ActivateDay.Avg) 5.2042
     train: epoch 28 loss 0.622792  auc  0.7620  rmse  0.1199  df(ActivateDay.Avg) 0.0005
               valid loss 9.858983  auc  0.7643  rmse  0.4557  df(ActivateDay.Avg) 5.2054
     train: epoch 29 loss 0.611460  auc  0.7631  rmse  0.1188  df(ActivateDay.Avg) 0.0017
               valid loss 9.839590  auc  0.7417  rmse  0.4547  df(ActivateDay.Avg) 5.1907
     train: epoch 30 loss 0.650572  auc  0.7557  rmse  0.1225  df(ActivateDay.Avg) 0.0006
               valid loss 9.881601  auc  0.7498  rmse  0.4557  df(ActivateDay.Avg) 5.2012
     train: epoch 31 loss 0.692222  auc  0.7520  rmse  0.1264  df(ActivateDay.Avg) 0.0002
               valid loss 9.851662  auc  0.7679  rmse  0.4555  df(ActivateDay.Avg) 5.2049
     train: epoch 32 loss 0.760817  auc  0.7568  rmse  0.1325  df(ActivateDay.Avg) 0.0008
               valid loss 9.812856  auc  0.7660  rmse  0.4563  df(ActivateDay.Avg) 5.2205
     train: epoch 33 loss 0.614856  auc  0.7645  rmse  0.1191  df(ActivateDay.Avg) 0.0005
               valid loss 9.870537  auc  0.7620  rmse  0.4562  df(ActivateDay.Avg) 5.2111
     train: epoch 34 loss 0.606998  auc  0.7681  rmse  0.1183  df(ActivateDay.Avg) 0.0003
               valid loss 9.821315  auc  0.7731  rmse  0.4553  df(ActivateDay.Avg) 5.2071
     train: epoch 35 loss 0.596216  auc  0.7688  rmse  0.1173  df(ActivateDay.Avg) 0.0008
               valid loss 9.830066  auc  0.7691  rmse  0.4545  df(ActivateDay.Avg) 5.1958
     train: epoch 36 loss 0.609682  auc  0.7666  rmse  0.1186  df(ActivateDay.Avg) 0.0008
               valid loss 9.870947  auc  0.7647  rmse  0.4553  df(ActivateDay.Avg) 5.1983
     train: epoch 37 loss 0.618587  auc  0.7661  rmse  0.1195  df(ActivateDay.Avg) 0.0006
               valid loss 9.853120  auc  0.7675  rmse  0.4553  df(ActivateDay.Avg) 5.2022
     train: epoch 38 loss 0.605891  auc  0.7678  rmse  0.1182  df(ActivateDay.Avg) 0.0008
               valid loss 9.851340  auc  0.7680  rmse  0.4558  df(ActivateDay.Avg) 5.2087
     train: epoch 39 loss 0.595527  auc  0.7687  rmse  0.1172  df(ActivateDay.Avg) 0.0001
               valid loss 9.832630  auc  0.7695  rmse  0.4557  df(ActivateDay.Avg) 5.2097
     train: epoch 40 loss 0.594501  auc  0.7693  rmse  0.1171  df(ActivateDay.Avg) 0.0007
               valid loss 9.854959  auc  0.7684  rmse  0.4569  df(ActivateDay.Avg) 5.2221
     train: epoch 41 loss 0.592432  auc  0.7693  rmse  0.1169  df(ActivateDay.Avg) 0.0017
               valid loss 9.842144  auc  0.7676  rmse  0.4549  df(ActivateDay.Avg) 5.1984
     train: epoch 42 loss 0.596560  auc  0.7704  rmse  0.1173  df(ActivateDay.Avg) 0.0013
               valid loss 9.873172  auc  0.7677  rmse  0.4559  df(ActivateDay.Avg) 5.2069
     train: epoch 43 loss 0.594772  auc  0.7697  rmse  0.1171  df(ActivateDay.Avg) 0.0013
               valid loss 9.854502  auc  0.7706  rmse  0.4552  df(ActivateDay.Avg) 5.2006
     train: epoch 44 loss 0.590705  auc  0.7705  rmse  0.1167  df(ActivateDay.Avg) 0.0005
               valid loss 9.848780  auc  0.7666  rmse  0.4551  df(ActivateDay.Avg) 5.2001
     train: epoch 45 loss 0.594249  auc  0.7689  rmse  0.1171  df(ActivateDay.Avg) 0.0007
               valid loss 9.822401  auc  0.7661  rmse  0.4554  df(ActivateDay.Avg) 5.2080
     train: epoch 46 loss 0.592077  auc  0.7703  rmse  0.1169  df(ActivateDay.Avg) 0.0008
               valid loss 9.841258  auc  0.7672  rmse  0.4553  df(ActivateDay.Avg) 5.2045
     train: epoch 47 loss 0.594046  auc  0.7699  rmse  0.1171  df(ActivateDay.Avg) 0.0015
               valid loss 9.828114  auc  0.7711  rmse  0.4563  df(ActivateDay.Avg) 5.2183
     train: epoch 48 loss 0.593159  auc  0.7706  rmse  0.1170  df(ActivateDay.Avg) 0.0011
               valid loss 9.838093  auc  0.7680  rmse  0.4552  df(ActivateDay.Avg) 5.2022
     train: epoch 49 loss 0.592626  auc  0.7711  rmse  0.1169  df(ActivateDay.Avg) 0.0006
               valid loss 9.811050  auc  0.7708  rmse  0.4559  df(ActivateDay.Avg) 5.2152
     train: epoch 50 loss 0.590399  auc  0.7698  rmse  0.1167  df(ActivateDay.Avg) 0.0006
               valid loss 9.856140  auc  0.7686  rmse  0.4557  df(ActivateDay.Avg) 5.2076
     train: epoch 51 loss 0.598639  auc  0.7693  rmse  0.1175  df(ActivateDay.Avg) 0.0009
               valid loss 9.855635  auc  0.7692  rmse  0.4550  df(ActivateDay.Avg) 5.1980
     train: epoch 52 loss 0.591490  auc  0.7709  rmse  0.1168  df(ActivateDay.Avg) 0.0008
               valid loss 9.834235  auc  0.7717  rmse  0.4552  df(ActivateDay.Avg) 5.2034
     train: epoch 53 loss 0.590063  auc  0.7709  rmse  0.1167  df(ActivateDay.Avg) 0.0007
               valid loss 9.856804  auc  0.7685  rmse  0.4539  df(ActivateDay.Avg) 5.1838
     train: epoch 54 loss 0.594420  auc  0.7694  rmse  0.1171  df(ActivateDay.Avg) 0.0015
               valid loss 9.819350  auc  0.7729  rmse  0.4559  df(ActivateDay.Avg) 5.2151
     train: epoch 55 loss 0.590905  auc  0.7710  rmse  0.1168  df(ActivateDay.Avg) 0.0000
               valid loss 9.833997  auc  0.7703  rmse  0.4559  df(ActivateDay.Avg) 5.2117
     train: epoch 56 loss 0.591811  auc  0.7706  rmse  0.1168  df(ActivateDay.Avg) 0.0005
               valid loss 9.854846  auc  0.7715  rmse  0.4558  df(ActivateDay.Avg) 5.2091
     train: epoch 57 loss 0.589997  auc  0.7710  rmse  0.1167  df(ActivateDay.Avg) 0.0003
               valid loss 9.843808  auc  0.7722  rmse  0.4553  df(ActivateDay.Avg) 5.2031
     train: epoch 58 loss 0.592065  auc  0.7702  rmse  0.1169  df(ActivateDay.Avg) 0.0011
               valid loss 9.849348  auc  0.7687  rmse  0.4564  df(ActivateDay.Avg) 5.2164
     train: epoch 59 loss 0.592465  auc  0.7704  rmse  0.1169  df(ActivateDay.Avg) 0.0024
               valid loss 9.849596  auc  0.7667  rmse  0.4543  df(ActivateDay.Avg) 5.1896
     train: epoch 60 loss 0.592309  auc  0.7707  rmse  0.1169  df(ActivateDay.Avg) 0.0027
               valid loss 9.845659  auc  0.7668  rmse  0.4567  df(ActivateDay.Avg) 5.2204
     train: epoch 61 loss 0.592561  auc  0.7712  rmse  0.1169  df(ActivateDay.Avg) 0.0003
               valid loss 9.845904  auc  0.7710  rmse  0.4561  df(ActivateDay.Avg) 5.2138
     train: epoch 62 loss 0.594813  auc  0.7694  rmse  0.1171  df(ActivateDay.Avg) 0.0012
               valid loss 9.832516  auc  0.7688  rmse  0.4556  df(ActivateDay.Avg) 5.2083
     train: epoch 63 loss 0.590277  auc  0.7706  rmse  0.1167  df(ActivateDay.Avg) 0.0015
               valid loss 9.820365  auc  0.7722  rmse  0.4562  df(ActivateDay.Avg) 5.2187
     train: epoch 64 loss 0.594133  auc  0.7707  rmse  0.1171  df(ActivateDay.Avg) 0.0013
               valid loss 9.872180  auc  0.7670  rmse  0.4550  df(ActivateDay.Avg) 5.1949
     train: epoch 65 loss 0.592606  auc  0.7710  rmse  0.1169  df(ActivateDay.Avg) 0.0001
               valid loss 9.839459  auc  0.7699  rmse  0.4545  df(ActivateDay.Avg) 5.1931
     train: epoch 66 loss 0.589785  auc  0.7708  rmse  0.1166  df(ActivateDay.Avg) 0.0010
               valid loss 9.831353  auc  0.7705  rmse  0.4541  df(ActivateDay.Avg) 5.1898
     train: epoch 67 loss 0.591974  auc  0.7706  rmse  0.1169  df(ActivateDay.Avg) 0.0001
               valid loss 9.879911  auc  0.7682  rmse  0.4546  df(ActivateDay.Avg) 5.1886
     train: epoch 68 loss 0.593946  auc  0.7703  rmse  0.1171  df(ActivateDay.Avg) 0.0012
               valid loss 9.829691  auc  0.7705  rmse  0.4551  df(ActivateDay.Avg) 5.2027
     train: epoch 69 loss 0.592765  auc  0.7708  rmse  0.1169  df(ActivateDay.Avg) 0.0010
               valid loss 9.835130  auc  0.7717  rmse  0.4559  df(ActivateDay.Avg) 5.2113
     train: epoch 70 loss 0.592929  auc  0.7714  rmse  0.1170  df(ActivateDay.Avg) 0.0013
               valid loss 9.835801  auc  0.7714  rmse  0.4549  df(ActivateDay.Avg) 5.1992
     train: epoch 71 loss 0.594704  auc  0.7707  rmse  0.1171  df(ActivateDay.Avg) 0.0005
               valid loss 9.835298  auc  0.7704  rmse  0.4559  df(ActivateDay.Avg) 5.2123
     train: epoch 72 loss 0.589849  auc  0.7711  rmse  0.1167  df(ActivateDay.Avg) 0.0003
               valid loss 9.825963  auc  0.7708  rmse  0.4557  df(ActivateDay.Avg) 5.2108
     train: epoch 73 loss 0.590754  auc  0.7710  rmse  0.1167  df(ActivateDay.Avg) 0.0017
               valid loss 9.867235  auc  0.7726  rmse  0.4537  df(ActivateDay.Avg) 5.1806
     train: epoch 74 loss 0.591444  auc  0.7716  rmse  0.1168  df(ActivateDay.Avg) 0.0016
               valid loss 9.875981  auc  0.7671  rmse  0.4567  df(ActivateDay.Avg) 5.2155
     train: epoch 75 loss 0.591130  auc  0.7708  rmse  0.1168  df(ActivateDay.Avg) 0.0002
               valid loss 9.842084  auc  0.7695  rmse  0.4565  df(ActivateDay.Avg) 5.2181
     train: epoch 76 loss 0.598791  auc  0.7699  rmse  0.1175  df(ActivateDay.Avg) 0.0002
               valid loss 9.837308  auc  0.7685  rmse  0.4547  df(ActivateDay.Avg) 5.1960
     train: epoch 77 loss 0.588601  auc  0.7700  rmse  0.1165  df(ActivateDay.Avg) 0.0004
               valid loss 9.830539  auc  0.7725  rmse  0.4557  df(ActivateDay.Avg) 5.2101
     train: epoch 78 loss 0.591732  auc  0.7718  rmse  0.1168  df(ActivateDay.Avg) 0.0005
               valid loss 9.853627  auc  0.7682  rmse  0.4551  df(ActivateDay.Avg) 5.1997
     train: epoch 79 loss 0.593185  auc  0.7695  rmse  0.1170  df(ActivateDay.Avg) 0.0002
               valid loss 9.856972  auc  0.7679  rmse  0.4549  df(ActivateDay.Avg) 5.1962
     train: epoch 80 loss 0.590607  auc  0.7712  rmse  0.1167  df(ActivateDay.Avg) 0.0005
               valid loss 9.856222  auc  0.7703  rmse  0.4557  df(ActivateDay.Avg) 5.2072
     train: epoch 81 loss 0.592038  auc  0.7699  rmse  0.1169  df(ActivateDay.Avg) 0.0002
               valid loss 9.840911  auc  0.7691  rmse  0.4558  df(ActivateDay.Avg) 5.2090
     train: epoch 82 loss 0.596074  auc  0.7700  rmse  0.1173  df(ActivateDay.Avg) 0.0005
               valid loss 9.862467  auc  0.7695  rmse  0.4552  df(ActivateDay.Avg) 5.1996
     train: epoch 83 loss 0.595805  auc  0.7696  rmse  0.1172  df(ActivateDay.Avg) 0.0013
               valid loss 9.823852  auc  0.7714  rmse  0.4561  df(ActivateDay.Avg) 5.2162
     train: epoch 84 loss 0.592889  auc  0.7713  rmse  0.1170  df(ActivateDay.Avg) 0.0001
               valid loss 9.826436  auc  0.7679  rmse  0.4556  df(ActivateDay.Avg) 5.2093
     train: epoch 85 loss 0.589503  auc  0.7706  rmse  0.1166  df(ActivateDay.Avg) 0.0011
               valid loss 9.821462  auc  0.7691  rmse  0.4551  df(ActivateDay.Avg) 5.2047
     train: epoch 86 loss 0.590079  auc  0.7707  rmse  0.1167  df(ActivateDay.Avg) 0.0020
               valid loss 9.802366  auc  0.7724  rmse  0.4568  df(ActivateDay.Avg) 5.2288
     train: epoch 87 loss 0.599672  auc  0.7686  rmse  0.1176  df(ActivateDay.Avg) 0.0015
               valid loss 9.847415  auc  0.7686  rmse  0.4554  df(ActivateDay.Avg) 5.2038
     train: epoch 88 loss 0.591381  auc  0.7706  rmse  0.1168  df(ActivateDay.Avg) 0.0008
               valid loss 9.862894  auc  0.7695  rmse  0.4550  df(ActivateDay.Avg) 5.1969
     train: epoch 89 loss 0.591395  auc  0.7703  rmse  0.1168  df(ActivateDay.Avg) 0.0007
               valid loss 9.850178  auc  0.7664  rmse  0.4555  df(ActivateDay.Avg) 5.2053
     train: epoch 90 loss 0.595642  auc  0.7684  rmse  0.1172  df(ActivateDay.Avg) 0.0000
               valid loss 9.851422  auc  0.7642  rmse  0.4550  df(ActivateDay.Avg) 5.1989
     train: epoch 91 loss 0.591190  auc  0.7696  rmse  0.1168  df(ActivateDay.Avg) 0.0000
               valid loss 9.855435  auc  0.7702  rmse  0.4561  df(ActivateDay.Avg) 5.2117
     train: epoch 92 loss 0.592667  auc  0.7704  rmse  0.1169  df(ActivateDay.Avg) 0.0005
               valid loss 9.808976  auc  0.7702  rmse  0.4548  df(ActivateDay.Avg) 5.2016
     train: epoch 93 loss 0.592294  auc  0.7701  rmse  0.1169  df(ActivateDay.Avg) 0.0006
               valid loss 9.877172  auc  0.7686  rmse  0.4558  df(ActivateDay.Avg) 5.2050
     train: epoch 94 loss 0.593878  auc  0.7702  rmse  0.1171  df(ActivateDay.Avg) 0.0006
               valid loss 9.850655  auc  0.7684  rmse  0.4547  df(ActivateDay.Avg) 5.1942
     train: epoch 95 loss 0.589636  auc  0.7708  rmse  0.1166  df(ActivateDay.Avg) 0.0003
               valid loss 9.855026  auc  0.7704  rmse  0.4543  df(ActivateDay.Avg) 5.1891
     train: epoch 96 loss 0.597845  auc  0.7699  rmse  0.1174  df(ActivateDay.Avg) 0.0011
               valid loss 9.849814  auc  0.7682  rmse  0.4552  df(ActivateDay.Avg) 5.2007
     train: epoch 97 loss 0.593542  auc  0.7711  rmse  0.1170  df(ActivateDay.Avg) 0.0000
               valid loss 9.823122  auc  0.7687  rmse  0.4556  df(ActivateDay.Avg) 5.2095
     train: epoch 98 loss 0.591078  auc  0.7711  rmse  0.1168  df(ActivateDay.Avg) 0.0002
               valid loss 9.839896  auc  0.7696  rmse  0.4562  df(ActivateDay.Avg) 5.2147
     train: epoch 99 loss 0.592130  auc  0.7703  rmse  0.1169  df(ActivateDay.Avg) 0.0004
               valid loss 9.863155  auc  0.7672  rmse  0.4561  df(ActivateDay.Avg) 5.2109
best_epoch:  13.0000
best_valid_auc 0.6449 best_valid_rmse 0.4516 best_valid_df 5.1551 
best_auc 0.6536 rmse 0.4514 df 5.1068
